res15_svr,res30_svr,res45_svr,res15_mlp,res30_mlp,res45_mlp
25772.369696381567,25772.369696381567,25772.369696381567,47107.69771604701,47107.69771604701,47107.69771604701
25801.7374962117,25801.7374962117,25801.7374962117,47046.55488401536,47046.55488401536,47046.55488401536
25829.090361731323,25829.090361731323,25829.090361731323,46991.378068516926,46991.378068516926,46991.378068516926
25854.515074659404,25854.515074659404,25854.515074659404,46939.091363734,46939.091363734,46939.091363734
25878.0996663319,25878.0996663319,25878.0996663319,46888.02099270504,46888.02099270504,46888.02099270504
25899.932807935817,25899.932807935817,25899.932807935817,46837.29000555372,46837.29000555372,46837.29000555372
25920.103238131134,25920.103238131134,25920.103238131134,46786.46690636692,46786.46690636692,46786.46690636692
25938.69923063144,25938.69923063144,25938.69923063144,46735.36361973342,46735.36361973342,46735.36361973342
25955.808103648647,25955.808103648647,25955.808103648647,46683.920621102916,46683.920621102916,46683.920621102916
25971.51577246644,25971.51577246644,25971.51577246644,46632.14257775918,46632.14257775918,46632.14257775918
25985.9063457993,25985.9063457993,25985.9063457993,46580.06302834427,46580.06302834427,46580.06302834427
25999.061766026065,25999.061766026065,25999.061766026065,46527.725591885246,46527.725591885246,46527.725591885246
26011.061492865214,26011.061492865214,26011.061492865214,46475.17446108688,46475.17446108688,46475.17446108688
26021.982229587953,26021.982229587953,26021.982229587953,46422.45001238728,46422.45001238728,46422.45001238728
26031.89769044809,26031.89769044809,26031.89769044809,46369.587157010006,46369.587157010006,46369.587157010006
26040.878407647488,26040.878407647488,26040.878407647488,46316.61509517474,46316.61509517474,46316.61509517474
26048.99157585299,26048.99157585299,26048.99157585299,46263.557733170834,46263.557733170834,46263.557733170834
26056.30093203629,26056.30093203629,26056.30093203629,46210.43436418616,46210.43436418616,46210.43436418616
26062.86666822023,26062.86666822023,26062.86666822023,46157.26040639882,46157.26040639882,46157.26040639882
26068.745374583217,26068.745374583217,26068.745374583217,46104.048098830164,46104.048098830164,46104.048098830164
26073.990010293976,26073.990010293976,26073.990010293976,46050.807113480405,46050.807113480405,46050.807113480405
26078.64989941967,26078.64989941967,26078.64989941967,45997.54507257815,45997.54507257815,45997.54507257815
26082.7707492673,26082.7707492673,26082.7707492673,45944.2679746361,45944.2679746361,45944.2679746361
26086.394688577187,26086.394688577187,26086.394688577187,45890.98053944363,45890.98053944363,45890.98053944363
26089.560323083886,26089.560323083886,26089.560323083886,45837.68648412524,45837.68648412524,45837.68648412524
26092.302806089327,26092.302806089327,26092.302806089327,45784.388742182564,45784.388742182564,45784.388742182564
26094.65392185016,26094.65392185016,26094.65392185016,45731.089636237855,45731.089636237855,45731.089636237855
26096.642179761824,26096.642179761824,26096.642179761824,45677.791013655944,45677.791013655944,45677.791013655944
26098.292917519906,26098.292917519906,26098.292917519906,45624.49435267018,45624.49435267018,45624.49435267018
26099.628411651123,26099.628411651123,26099.628411651123,45571.20084522266,45571.20084522266,45571.20084522266
26100.667994025473,26100.667994025473,26100.667994025473,45517.91146150864,45517.91146150864,45517.91146150864
26101.428173184842,26101.428173184842,26101.428173184842,45464.62700019655,45464.62700019655,45464.62700019655
26101.92275954571,26101.92275954571,26101.92275954571,45411.348127461584,45411.348127461584,45411.348127461584
26102.16299375092,26102.16299375092,26102.16299375092,45358.07540730113,45358.07540730113,45358.07540730113
26102.157677654515,26102.157677654515,26102.157677654515,45304.80932506505,45304.80932506505,45304.80932506505
26101.913307619227,26101.913307619227,26101.913307619227,45251.5503057115,45251.5503057115,45251.5503057115
26101.434209986775,26101.434209986775,26101.434209986775,45198.298727965695,45198.298727965695,45198.298727965695
26100.72267874212,26100.72267874212,26100.72267874212,45145.05493529867,45145.05493529867,45145.05493529867
26099.77911553279,26099.77911553279,26099.77911553279,45091.81924443822,45091.81924443822,45091.81924443822
26098.602172320236,26098.602172320236,26098.602172320236,45038.59195196616,45038.59195196616,45038.59195196616
26097.188897030384,26097.188897030384,26097.188897030384,44985.37333943163,44985.37333943163,44985.37333943163
26095.534882633558,26095.534882633558,26095.534882633558,44932.16367731385,44932.16367731385,44932.16367731385
26093.634420118276,26093.634420118276,26093.634420118276,44878.963228093184,44878.963228093184,44878.963228093184
26091.480655828975,26091.480655828975,26091.480655828975,44825.77224863077,44825.77224863077,44825.77224863077
26089.065753613682,26089.065753613682,26089.065753613682,44772.59099201285,44772.59099201285,44772.59099201285
26086.381062174365,26086.381062174365,26086.381062174365,44719.41970897937,44719.41970897937,44719.41970897937
26083.417287930894,26083.417287930894,26083.417287930894,44666.25864903142,44666.25864903142,44666.25864903142
26080.164673600393,26080.164673600393,26080.164673600393,44613.10806128874,44613.10806128874,44613.10806128874
26076.61318255856,26076.61318255856,26076.61318255856,44559.968195154324,44559.968195154324,44559.968195154324
26072.7526888908,26072.7526888908,26072.7526888908,44506.839300828935,44506.839300828935,44506.839300828935
26068.57317286091,26068.57317286091,26068.57317286091,44453.72162970959,44453.72162970959,44453.72162970959
26064.064921327295,26064.064921327295,26064.064921327295,44400.61543469783,44400.61543469783,44400.61543469783
26059.218732423873,26059.218732423873,26059.218732423873,44347.52097043828,44347.52097043828,44347.52097043828
26054.026123599982,26054.026123599982,26054.026123599982,44294.43849350283,44294.43849350283,44294.43849350283
26048.479541884535,26048.479541884535,26048.479541884535,44241.368262532706,44241.368262532706,44241.368262532706
26042.57257500886,26042.57257500886,26042.57257500886,44188.31053834813,44188.31053834813,44188.31053834813
26036.3001617962,26036.3001617962,26036.3001617962,44135.26558403215,44135.26558403215,44135.26558403215
26029.6588000076,26029.6588000076,26029.6588000076,44082.233664994965,44082.233664994965,44082.233664994965
26022.64674963078,26022.64674963078,26022.64674963078,44029.2150490228,44029.2150490228,44029.2150490228
26015.264229414475,26015.264229414475,26015.264229414475,43976.21000631464,43976.21000631464,43976.21000631464
26007.51360429245,26007.51360429245,26007.51360429245,43923.21880950967,43923.21880950967,43923.21880950967
25999.399561213137,25999.399561213137,25999.399561213137,43870.24173370735,43870.24173370735,43870.24173370735
25990.92927079819,25990.92927079819,25990.92927079819,43817.27905648151,43817.27905648151,43817.27905648151
25982.1125322,25982.1125322,25982.1125322,43764.33105789005,43764.33105789005,43764.33105789005
25972.961898519294,25972.961898519294,25972.961898519294,43711.398020480956,43711.398020480956,43711.398020480956
25963.49278018172,25963.49278018172,25963.49278018172,43658.48022929522,43658.48022929522,43658.48022929522
25953.723523759963,25953.723523759963,25953.723523759963,43605.57797186774,43605.57797186774,43605.57797186774
25943.67546386671,25943.67546386671,25943.67546386671,43552.69153822595,43552.69153822595,43552.69153822595
25933.372945934876,25933.372945934876,25933.372945934876,43499.82122088714,43499.82122088714,43499.82122088714
25922.843317943836,25922.843317943836,25922.843317943836,43446.96731485431,43446.96731485431,43446.96731485431
25912.116889443438,25912.116889443438,25912.116889443438,43394.13011761102,43394.13011761102,43394.13011761102
25901.226856567933,25901.226856567933,25901.226856567933,43341.30992911521,43341.30992911521,43341.30992911521
25890.209192116417,25890.209192116417,25890.209192116417,43288.507051792236,43288.507051792236,43288.507051792236
25879.10250020006,25879.10250020006,25879.10250020006,43235.7217905271,43235.7217905271,43235.7217905271
25867.947835413248,25867.947835413248,25867.947835413248,43182.95445265612,43182.95445265612,43182.95445265612
25856.788486968908,25856.788486968908,25856.788486968908,43130.205347957926,43130.205347957926,43130.205347957926
25845.669728740526,25845.669728740526,25845.669728740526,43077.474788643915,43077.474788643915,43077.474788643915
25834.63853666484,25834.63853666484,25834.63853666484,43024.763089348075,43024.763089348075,43024.763089348075
25823.743275472658,25823.743275472658,25823.743275472658,42972.07056711657,42972.07056711657,42972.07056711657
25813.033357219196,25813.033357219196,25813.033357219196,42919.39754139648,42919.39754139648,42919.39754139648
25802.558874571612,25802.558874571612,25802.558874571612,42866.7443340243,42866.7443340243,42866.7443340243
25792.370212268983,25792.370212268983,25792.370212268983,42814.111269214096,42814.111269214096,42814.111269214096
25782.517640590268,25782.517640590268,25782.517640590268,42761.498673544746,42761.498673544746,42761.498673544746
25773.050895038763,25773.050895038763,25773.050895038763,42708.906875947294,42708.906875947294,42708.906875947294
25764.018746769398,25764.018746769398,25764.018746769398,42656.33620769158,42656.33620769158,42656.33620769158
25755.468568539865,25755.468568539865,25755.468568539865,42603.787002372366,42603.787002372366,42603.787002372366
25747.445901151674,25747.445901151674,25747.445901151674,42551.25959589523,42551.25959589523,42551.25959589523
25739.994025457367,25739.994025457367,25739.994025457367,42498.75432646195,42498.75432646195,42498.75432646195
25733.153545041503,25733.153545041503,25733.153545041503,42446.27153455542,42446.27153455542,42446.27153455542
25726.961984633235,25726.961984633235,25726.961984633235,42393.81156292425,42393.81156292425,42393.81156292425
25721.453409176574,25721.453409176574,25721.453409176574,42341.37475656687,42341.37475656687,42341.37475656687
25716.658068271998,25716.658068271998,25716.658068271998,42288.96146271516,42288.96146271516,42288.96146271516
25712.60207041201,25712.60207041201,25712.60207041201,42236.5720308179,42236.5720308179,42236.5720308179
25709.307091068982,25709.307091068982,25709.307091068982,42184.206812523465,42184.206812523465,42184.206812523465
25706.79011826054,25706.79011826054,25706.79011826054,42131.866161662394,42131.866161662394,42131.866161662394
25705.06323872523,25705.06323872523,25705.06323872523,42079.55043422945,42079.55043422945,42079.55043422945
25704.133467296277,25704.133467296277,25704.133467296277,42027.25998836515,42027.25998836515,42027.25998836515
25704.002621475098,25704.002621475098,25704.002621475098,41974.99518433709,41974.99518433709,41974.99518433709
25704.66724258933,25704.66724258933,25704.66724258933,41922.756384520784,41922.756384520784,41922.756384520784
25706.11856428419,25706.11856428419,25706.11856428419,41870.54395337997,41870.54395337997,41870.54395337997
25708.342528453108,25708.342528453108,25708.342528453108,41818.35825744668,41818.35825744668,41818.35825744668
25711.319848075982,25711.319848075982,25711.319848075982,41766.19966530084,41766.19966530084,41766.19966530084
25715.02611581353,25715.02611581353,25715.02611581353,41714.06854754946,41714.06854754946,41714.06854754946
25719.431956615284,25719.431956615284,25719.431956615284,41661.965276805444,41661.965276805444,41661.965276805444
25724.503222048454,25724.503222048454,25724.503222048454,41609.89022766602,41609.89022766602,41609.89022766602
25730.201223554766,25730.201223554766,25730.201223554766,41557.84377669061,41557.84377669061,41557.84377669061
25736.48300140196,25736.48300140196,25736.48300140196,41505.82630237863,41505.82630237863,41505.82630237863
25743.301625723052,25743.301625723052,25743.301625723052,41453.83818514646,41453.83818514646,41453.83818514646
25750.606525735697,25750.606525735697,25750.606525735697,41401.879807304584,41401.879807304584,41401.879807304584
25758.343843010978,25758.343843010978,25758.343843010978,41349.95155303367,41349.95155303367,41349.95155303367
25766.456804517067,25766.456804517067,25766.456804517067,41298.05380836091,41298.05380836091,41298.05380836091
25774.8861111003,25774.8861111003,25774.8861111003,41246.186961135485,41246.186961135485,41246.186961135485
25783.570337081735,25783.570337081735,25783.570337081735,41194.351401003936,41194.351401003936,41194.351401003936
25792.44633673953,25792.44633673953,25792.44633673953,41142.547519385,41142.547519385,41142.547519385
25801.449653610238,25801.449653610238,25801.449653610238,41090.77570944421,41090.77570944421,41090.77570944421
25810.514928769953,25810.514928769953,25810.514928769953,41039.036366067994,41039.036366067994,41039.036366067994
25819.576304540966,25819.576304540966,25819.576304540966,40987.32988583738,40987.32988583738,40987.32988583738
25828.56782040138,25828.56782040138,25828.56782040138,40935.65666700154,40935.65666700154,40935.65666700154
25837.42379824514,25837.42379824514,25837.42379824514,40884.017109450695,40884.017109450695,40884.017109450695
25846.07921453575,25846.07921453575,25846.07921453575,40832.41161468891,40832.41161468891,40832.41161468891
25854.47005730822,25854.47005730822,25854.47005730822,40780.84058580626,40780.84058580626,40780.84058580626
25862.533666388437,25862.533666388437,25862.533666388437,40729.304427450974,40729.304427450974,40729.304427450974
25870.209055605723,25870.209055605723,25870.209055605723,40677.803545800845,40677.803545800845,40677.803545800845
25877.437216161794,25877.437216161794,25877.437216161794,40626.33834853459,40626.33834853459,40626.33834853459
25884.16140067714,25884.16140067714,25884.16140067714,40574.90924480275,40574.90924480275,40574.90924480275
25890.327387754747,25890.327387754747,25890.327387754747,40523.516645198295,40523.516645198295,40523.516645198295
25895.883727172455,25895.883727172455,25895.883727172455,40472.16096172667,40472.16096172667,40472.16096172667
25900.781966032457,25900.781966032457,25900.781966032457,40420.84260777595,40420.84260777595,40420.84260777595
25904.976856354337,25904.976856354337,25904.976856354337,40369.561998086094,40369.561998086094,40369.561998086094
25908.426544692476,25908.426544692476,25908.426544692476,40318.31954871844,40318.31954871844,40318.31954871844
25911.09274438892,25911.09274438892,25911.09274438892,40267.115677024434,40267.115677024434,40267.115677024434
25912.94089103828,25912.94089103828,25912.94089103828,40215.95080161432,40215.95080161432,40215.95080161432
25913.940281644256,25913.940281644256,25913.940281644256,40164.82534232523,40164.82534232523,40164.82534232523
25914.064197792643,25914.064197792643,25914.064197792643,40113.7397201894,40113.7397201894,40113.7397201894
25913.290012958205,25913.290012958205,25913.290012958205,40062.69435740155,40062.69435740155,40062.69435740155
25911.599283810774,25911.599283810774,25911.599283810774,40011.68967728641,40011.68967728641,40011.68967728641
25908.977825098398,25908.977825098398,25908.977825098398,39960.726104265625,39960.726104265625,39960.726104265625
25905.415767372855,25905.415767372855,25905.415767372855,39909.80406382462,39909.80406382462,39909.80406382462
25900.907596496858,25900.907596496858,25900.907596496858,39858.92398247893,39858.92398247893,39858.92398247893
25895.452173545695,25895.452173545695,25895.452173545695,39808.086287740494,39808.086287740494,39808.086287740494
25889.052733401582,25889.052733401582,25889.052733401582,39757.291408083394,39757.291408083394,39757.291408083394
25881.716860050044,25881.716860050044,25881.716860050044,39706.539772909586,39706.539772909586,39706.539772909586
25873.456436337878,25873.456436337878,25873.456436337878,39655.83181251419,39655.83181251419,39655.83181251419
25864.287565753802,25864.287565753802,25864.287565753802,39605.16795805054,39605.16795805054,39605.16795805054
25854.230463658678,25854.230463658678,25854.230463658678,39554.54864149501,39554.54864149501,39554.54864149501
25843.30931533273,25843.30931533273,25843.30931533273,39503.97429561152,39503.97429561152,39503.97429561152
25831.552098232576,25831.552098232576,25831.552098232576,39453.44535391593,39453.44535391593,39453.44535391593
25818.990365968755,25818.990365968755,25818.990365968755,39402.96225063998,39402.96225063998,39402.96225063998
25805.658991731856,25805.658991731856,25805.658991731856,39352.52542069514,39352.52542069514,39352.52542069514
25791.59586921482,25791.59586921482,25791.59586921482,39302.13529963616,39302.13529963616,39302.13529963616
25776.84156950409,25776.84156950409,25776.84156950409,39251.79232362442,39251.79232362442,39251.79232362442
25761.438952940563,25761.438952940563,25761.438952940563,39201.496929391025,39201.496929391025,39201.496929391025
25745.432735580383,25745.432735580383,25745.432735580383,39151.249554199756,39151.249554199756,39151.249554199756
25728.86901060943,25728.86901060943,25728.86901060943,39101.0506358096,39101.0506358096,39101.0506358096
25711.79472587488,25711.79472587488,25711.79472587488,39050.900612437305,39050.9006124373,39050.900612437305
25694.257119582046,25694.257119582046,25694.257119582046,39000.79992271963,39000.79992271963,39000.79992271963
25676.30311715067,25676.30311715067,25676.30311715067,38950.749005675396,38950.749005675396,38950.749005675396
25657.978693216744,25657.978693216744,25657.978693216744,38900.7483006673,38900.7483006673,38900.7483006673
25639.32820378569,25639.32820378569,25639.32820378569,38850.79824736366,38850.79824736366,38850.79824736366
25620.393694570954,25620.393694570954,25620.393694570954,38800.899285699765,38800.899285699765,38800.899285699765
25601.214192567957,25601.214192567957,25601.214192567957,38751.051855839396,38751.051855839396,38751.051855839396
25581.8249888948,25581.8249888948,25581.8249888948,38701.256398135745,38701.256398135745,38701.256398135745
25562.2569218557,25562.2569218557,25562.2569218557,38651.513353092494,38651.513353092494,38651.513353092494
25542.535670028057,25542.535670028057,25542.535670028057,38601.82316132466,38601.82316132466,38601.82316132466
25522.6810659166,25522.6810659166,25522.6810659166,38552.186263519136,38552.186263519136,38552.186263519136
25502.706441336395,25502.706441336395,25502.706441336395,38502.60310039529,38502.60310039529,38502.60310039529
25482.618016160148,25482.618016160148,25482.618016160148,38453.07411266531,38453.07411266531,38453.07411266531
25462.41434237446,25462.41434237446,25462.41434237446,38403.59974099437,38403.59974099437,38403.59974099437
25442.085815518105,25442.085815518105,25442.085815518105,38354.18042596078,38354.18042596078,38354.18042596078
25421.6142655076,25421.6142655076,25421.6142655076,38304.81660801601,38304.81660801601,38304.81660801601
25400.97263858023,25400.97263858023,25400.97263858023,38255.50872744441,38255.50872744441,38255.50872744441
25380.124781593004,25380.124781593004,25380.124781593004,38206.25722432299,38206.25722432299,38206.25722432299
25359.02533920307,25359.02533920307,25359.02533920307,38157.06253848109,38157.06253848109,38157.06253848109
25337.61977351943,25337.61977351943,25337.61977351943,38107.92510945989,38107.92510945989,38107.92510945989
25315.84451465951,25315.84451465951,25315.84451465951,38058.84537647183,38058.84537647183,38058.84537647183
25293.627249274803,25293.627249274803,25293.627249274803,38009.823778359925,38009.823778359925,38009.823778359925
25270.88735253679,25270.88735253679,25270.88735253679,37960.86075355703,37960.86075355703,37960.86075355703
25247.536467314087,25247.536467314087,25247.536467314087,37911.95674004513,37911.95674004513,37911.95674004513
25223.479232341724,25223.479232341724,25223.479232341724,37863.112175314236,37863.112175314236,37863.112175314236
25198.614159107325,25198.614159107325,25198.614159107325,37814.32749632159,37814.32749632159,37814.32749632159
25172.83465498303,25172.83465498303,25172.83465498303,37765.60313945059,37765.60313945059,37765.60313945059
25146.030187845572,25146.030187845572,25146.030187845572,37716.939540469735,37716.939540469735,37716.939540469735
25118.087585083576,25118.087585083576,25118.087585083576,37668.33713449147,37668.33713449147,37668.33713449147
25088.892457525744,25088.892457525744,25088.892457525744,37619.79635593109,37619.79635593109,37619.79635593109
25058.330736473552,25058.330736473552,25058.330736473552,37571.317638465436,37571.317638465436,37571.317638465436
25026.290309726875,25026.290309726875,25026.290309726875,37522.90141499183,37522.90141499183,37522.90141499183
24992.662740290052,24992.662740290052,24992.662740290052,37474.5481175866,37474.5481175866,37474.5481175866
24957.345049379455,24957.345049379455,24957.345049379455,37426.25817746403,37426.25817746403,37426.25817746403
24920.241543462274,24920.241543462274,24920.241543462274,37378.03202493497,37378.03202493497,37378.03202493497
24881.26566337737,24881.26566337737,24881.26566337737,37329.870089365526,37329.870089365526,37329.870089365526
24840.34183216124,24840.34183216124,24840.34183216124,37281.772799135884,37281.772799135884,37281.772799135884
24797.40727705855,24797.40727705855,24797.40727705855,37233.740581598875,37233.740581598875,37233.740581598875
24752.413800369493,24752.413800369493,24752.413800369493,37185.773863038834,37185.773863038834,37185.773863038834
24705.32947330247,24705.32947330247,24705.32947330247,37137.87306863033,37137.87306863033,37137.87306863033
24656.140226883246,24656.140226883246,24656.140226883246,37090.03862239687,37090.03862239687,37090.03862239687
24604.851314238655,24604.851314238655,24604.851314238655,37042.270947169745,37042.270947169745,37042.270947169745
24551.488619236152,24551.488619236152,24551.488619236152,36994.570464546894,36994.570464546894,36994.570464546894
24496.099787526186,24496.099787526186,24496.099787526186,36946.93759485173,36946.93759485173,36946.93759485173
24438.75515750165,24438.75515750165,24438.75515750165,36899.37275709208,36899.37275709208,36899.37275709208
24379.54847055102,24379.54847055102,24379.54847055102,36851.8763689192,36851.8763689192,36851.8763689192
24318.597342223726,24318.597342223726,24318.597342223726,36804.448846586725,36804.448846586725,36804.448846586725
24256.043478528092,24256.043478528092,24256.043478528092,36757.09060490988,36757.09060490988,36757.09060490988
24192.052624514494,24192.052624514494,24192.052624514494,36709.8020572245,36709.8020572245,36709.8020572245
24126.81423552468,24126.81423552468,24126.81423552468,36662.58361534646,36662.58361534646,36662.58361534646
24060.540864971794,24060.540864971794,24060.540864971794,36615.435689530816,36615.435689530816,36615.435689530816
23993.467266206433,23993.467266206433,23993.467266206433,36568.358688431275,36568.358688431275,36568.358688431275
23925.84920987054,23925.84920987054,23925.84920987054,36521.353019059745,36521.353019059745,36521.353019059745
23857.96202208595,23857.96202208595,23857.96202208595,36474.41908674588,36474.41908674588,36474.41908674588
23790.09885280722,23790.09885280722,23790.09885280722,36427.55729509677,36427.55729509677,36427.55729509677
23722.568687626113,23722.568687626113,23722.568687626113,36380.768045956735,36380.768045956735,36380.768045956735
23655.69412018332,23655.69412018332,23655.69412018332,36334.05173936727,36334.05173936727,36334.05173936727
23589.80890605571,23589.80890605571,23589.80890605571,36287.40877352705,36287.40877352705,36287.40877352705
23525.25532248144,23525.25532248144,23525.25532248144,36240.83954475213,36240.83954475213,36240.83954475213
23462.38136149707,23462.38136149707,23462.38136149707,36194.344447436146,36194.344447436146,36194.344447436146
23401.53778693278,23401.53778693278,23401.53778693278,36147.92387401074,36147.92387401074,36147.92387401074
23343.075088187605,23343.075088187605,23343.075088187605,36101.57821490618,36101.57821490618,36101.57821490618
23287.340365739565,23287.340365739565,23287.340365739565,36055.30785851199,36055.30785851199,36055.30785851199
23234.67418489108,23234.67418489108,23234.67418489108,36009.1131911378,36009.1131911378,36009.1131911378
23185.407435276087,23185.407435276087,23185.407435276087,35962.99459697432,35962.99459697432,35962.99459697432
23139.85823413415,23139.85823413415,23139.85823413415,35916.952458054504,35916.952458054504,35916.952458054504
23098.328911273213,23098.328911273213,23098.328911273213,35870.987154214854,35870.987154214854,35870.987154214854
23061.103112989047,23061.103112989047,23061.103112989047,35825.09906305684,35825.09906305684,35825.09906305684
23028.44306098973,23028.44306098973,23028.44306098973,35779.28855990863,35779.28855990863,35779.28855990863
23000.587000600877,23000.587000600877,23000.587000600877,35733.556017786825,35733.556017786825,35733.556017786825
22977.74687022592,22977.74687022592,22977.74687022592,35687.90180735845,35687.90180735845,35687.90180735845
22960.106221238813,22960.106221238813,22960.106221238813,35642.32629690317,35642.32629690317,35642.32629690317
22947.818414236925,22947.818414236925,22947.818414236925,35596.82985227565,35596.82985227565,35596.82985227565
22941.00511393133,22941.00511393133,22941.00511393133,35551.41283686805,35551.41283686805,35551.41283686805
22939.755100958777,22939.755100958777,22939.755100958777,35506.07561157278,35506.07561157278,35506.07561157278
22944.123414629925,22944.123414629925,22944.123414629925,35460.818534745515,35460.818534745515,35460.818534745515
22954.13083615294,22954.13083615294,22954.13083615294,35415.641962168236,35415.641962168236,35415.641962168236
22969.763717264574,22969.763717264574,22969.763717264574,35370.54624701261,35370.54624701261,35370.54624701261
22990.97415453934,22990.97415453934,22990.97415453934,35325.53173980367,35325.53173980367,35325.53173980367
23017.680505009565,23017.680505009565,23017.680505009565,35280.59878838337,35280.59878838337,35280.59878838337
23049.768234191346,23049.768234191346,23049.768234191346,35235.747737874735,35235.747737874735,35235.747737874735
23087.091083249452,23087.091083249452,23087.091083249452,35190.978930646044,35190.978930646044,35190.978930646044
23129.47253791829,23129.47253791829,23129.47253791829,35146.29270627519,35146.29270627519,35146.29270627519
23176.707577992864,23176.707577992864,23176.707577992864,35101.68940151439,35101.68940151439,35101.68940151439
23228.56468277205,23228.56468277205,23228.56468277205,35057.169350255164,35057.169350255164,35057.169350255164
23284.788064829194,23284.788064829194,23284.788064829194,35012.73288349324,35012.73288349324,35012.73288349324
23345.10010194478,23345.10010194478,23345.10010194478,34968.38032929411,34968.38032929411,34968.38032929411
23409.20393499733,23409.20393499733,23409.20393499733,34924.11201275856,34924.11201275856,34924.11201275856
23476.78619809605,23476.78619809605,23476.78619809605,34879.928255988496,34879.928255988496,34879.928255988496
23547.519846265932,23547.519846265932,23547.519846265932,34835.829378052935,34835.829378052935,34835.829378052935
23621.06704556761,23621.06704556761,23621.06704556761,34791.81569495462,34791.81569495462,34791.81569495462
23697.082090643322,23697.082090643322,23697.082090643322,34747.8875195962,34747.8875195962,34747.8875195962
23775.214315311638,23775.214315311638,23775.214315311638,34704.04516174743,34704.04516174743,34704.04516174743
23855.11096296154,23855.11096296154,23855.11096296154,34660.28892801201,34660.28892801201,34660.28892801201
23936.41998508768,23936.41998508768,23936.41998508768,34616.61912179502,34616.61912179502,34616.61912179502
24018.79273832192,24018.79273832192,24018.79273832192,34573.03604327049,34573.03604327049,34573.03604327049
24101.886552704058,24101.886552704058,24101.886552704058,34529.539989349345,34529.539989349345,34529.539989349345
24185.36714664392,24185.36714664392,24185.36714664392,34486.131253647356,34486.131253647356,34486.131253647356
24268.910867000926,24268.910867000926,24268.910867000926,34442.81012645371,34442.81012645371,34442.81012645371
24352.20673588574,24352.20673588574,24352.20673588574,34399.57689469951,34399.57689469951,34399.57689469951
24434.958289110717,24434.958289110717,24434.958289110717,34356.43184192683,34356.43184192683,34356.43184192683
24516.885194620132,24516.885194620132,24516.885194620132,34313.37524825781,34313.37524825781,34313.37524825781
