26.656
27.109
27.109
27.109
26.776
26.495
25.477
27.343
27.902
27.902
27.902
33.839
34.641
35.966
38.202
40.677
40.677
40.677
43.903
57.884
57.113
54.962
51.477
51.477
51.477
41.733
43.076
44.895
49.537
52.283
52.283
52.283
85.869
86.997
88.322
92.168
85.234
85.234
85.234
63.189
48.776
41.208
41.081
40.487
40.487
40.487
36.538
27.093
26.537
24.907
23.990
23.990
23.990
22.528
20.875
23.262
25.918
33.324
33.324
33.324
34.085
32.517
32.795
34.918
35.340
35.340
35.340
36.423
36.497
35.666
32.629
32.668
32.668
32.668
36.547
46.752
47.674
46.245
44.891
44.891
44.891
57.881
59.440
57.732
50.781
36.318
36.318
36.318
31.845
34.023
34.006
33.409
33.409
33.409
33.409
33.409
31.965
31.188
30.779
31.463
31.463
31.463
34.184
36.083
36.590
34.568
31.933
31.933
31.933
30.587
30.391
30.878
37.080
36.879
36.879
36.879
36.635
37.265
37.382
36.214
31.106
31.106
31.106
31.106
30.120
29.059
28.458
28.186
28.186
28.186
26.883
24.973
23.716
22.704
22.776
22.776
22.776
25.641
38.773
47.883
51.438
47.654
47.654
47.654
47.654
47.033
47.733
48.576
48.305
48.305
48.305
42.392
39.376
38.721
39.699
40.973
40.973
40.973
41.711
48.232
48.633
52.028
51.069
51.069
51.069
48.019
45.702
45.851
45.555
45.407
45.407
45.407
46.674
53.148
58.224
56.150
52.788
52.788
52.788
44.361
41.233
38.061
35.656
33.397
33.397
33.397
29.243
23.869
18.074
17.448
16.256
16.256
16.256
14.893
16.566
17.773
18.970
19.719
19.719
19.719
25.016
31.233
32.076
32.574
32.706
32.706
32.706
32.595
32.042
33.101
33.631
33.302
33.302
33.302
32.800
33.315
33.180
32.977
32.806
32.806
32.806
32.268
32.309
31.762
32.031
31.609
31.609
31.609
31.848
30.193
28.603
25.410
21.987
21.987
21.987
20.441
21.139
21.288
21.052
20.982
20.982
20.982
20.982
19.169
18.324
18.910
18.593
18.593
18.593
19.139
19.759
19.695
19.129
19.131
19.131
19.131
18.541
18.074
18.402
18.125
17.938
17.938
17.938
17.097
16.452
16.358
15.443
15.555
15.555
15.555
15.420
15.097
15.443
15.589
15.343
15.343
15.343
15.398
19.743
31.831
31.480
29.193
29.193
29.193
