12.09.2015;23.714
13.09.2015;23.714
14.09.2015;18.720
15.09.2015;18.324
16.09.2015;18.402
17.09.2015;18.042
18.09.2015;17.888
19.09.2015;17.888
20.09.2015;17.888
21.09.2015;17.311
22.09.2015;17.306
23.09.2015;17.630
24.09.2015;17.078
25.09.2015;17.442
26.09.2015;17.442
27.09.2015;17.442
28.09.2015;17.425
29.09.2015;18.520
30.09.2015;21.043
01.10.2015;22.859
02.10.2015;23.509
03.10.2015;23.509
04.10.2015;23.509
05.10.2015;26.670
06.10.2015;33.448
07.10.2015;33.107
08.10.2015;32.149
09.10.2015;31.243
10.10.2015;31.243
11.10.2015;31.243
12.10.2015;29.444
13.10.2015;29.497
14.10.2015;32.871
15.10.2015;33.706
16.10.2015;33.853
17.10.2015;33.853
18.10.2015;33.853
19.10.2015;33.682
20.10.2015;33.596
21.10.2015;34.813
22.10.2015;35.506
23.10.2015;36.259
24.10.2015;36.259
25.10.2015;36.259
26.10.2015;37.682
27.10.2015;41.507
28.10.2015;41.955
29.10.2015;41.712
30.10.2015;41.456
31.10.2015;41.456
01.11.2015;41.456
02.11.2015;41.436
03.11.2015;41.368
04.11.2015;41.217
05.11.2015;40.500
06.11.2015;41.540
07.11.2015;41.540
08.11.2015;41.540
09.11.2015;41.657
10.11.2015;43.653
11.11.2015;48.068
12.11.2015;48.907
13.11.2015;48.859
14.11.2015;48.859
15.11.2015;48.859
16.11.2015;44.688
17.11.2015;43.604
18.11.2015;43.250
19.11.2015;43.333
20.11.2015;44.274
21.11.2015;44.274
22.11.2015;44.274
23.11.2015;43.418
24.11.2015;40.871
25.11.2015;40.871
26.11.2015;40.598
27.11.2015;40.231
28.11.2015;40.231
29.11.2015;40.231
30.11.2015;39.994
01.12.2015;40.483
02.12.2015;42.712
03.12.2015;42.860
04.12.2015;41.882
05.12.2015;41.882
06.12.2015;41.882
07.12.2015;41.017
08.12.2015;41.736
09.12.2015;42.055
10.12.2015;42.683
11.12.2015;43.472
12.12.2015;43.472
13.12.2015;43.472
14.12.2015;43.509
15.12.2015;43.592
16.12.2015;43.856
17.12.2015;43.465
18.12.2015;43.595
19.12.2015;43.595
20.12.2015;43.595
21.12.2015;44.008
22.12.2015;43.736
23.12.2015;43.654
24.12.2015;43.160
25.12.2015;43.160
26.12.2015;43.160
27.12.2015;43.160
28.12.2015;43.160
29.12.2015;43.160
30.12.2015;43.160
31.12.2015;43.160
01.01.2016;43.160
02.01.2016;43.160
03.01.2016;43.160
04.01.2016;38.456
05.01.2016;36.126
06.01.2016;35.107
07.01.2016;35.282
08.01.2016;35.159
09.01.2016;35.159
10.01.2016;35.159
11.01.2016;34.076
12.01.2016;33.929
13.01.2016;33.529
14.01.2016;33.519
15.01.2016;33.608
16.01.2016;33.608
17.01.2016;33.608
18.01.2016;33.318
19.01.2016;32.387
20.01.2016;32.376
21.01.2016;32.714
22.01.2016;32.730
23.01.2016;32.730
24.01.2016;32.730
25.01.2016;30.789
26.01.2016;31.175
27.01.2016;31.668
28.01.2016;31.903
29.01.2016;31.766
30.01.2016;31.766
31.01.2016;31.766
01.02.2016;31.048
02.02.2016;30.350
03.02.2016;29.599
04.02.2016;29.087
05.02.2016;27.313
06.02.2016;27.313
07.02.2016;27.313
08.02.2016;26.264
09.02.2016;25.095
10.02.2016;25.324
11.02.2016;25.194
12.02.2016;24.641
13.02.2016;24.641
14.02.2016;24.641
15.02.2016;23.571
16.02.2016;21.039
17.02.2016;19.310
18.02.2016;18.992
19.02.2016;18.650
20.02.2016;18.650
21.02.2016;18.650
22.02.2016;19.197
23.02.2016;19.266
24.02.2016;19.921
25.02.2016;19.887
26.02.2016;19.784
27.02.2016;19.784
28.02.2016;19.784
29.02.2016;19.494
01.03.2016;19.152
02.03.2016;19.078
03.03.2016;18.839
04.03.2016;18.855
05.03.2016;18.855
06.03.2016;18.855
07.03.2016;18.616
08.03.2016;17.575
09.03.2016;17.473
10.03.2016;17.302
11.03.2016;17.214
12.03.2016;17.214
13.03.2016;17.214
14.03.2016;17.004
15.03.2016;17.707
16.03.2016;18.308
17.03.2016;32.077
18.03.2016;33.727
19.03.2016;33.727
20.03.2016;33.727
21.03.2016;33.731
22.03.2016;32.514
23.03.2016;33.731
24.03.2016;36.501
25.03.2016;36.501
26.03.2016;36.501
27.03.2016;36.501
28.03.2016;36.501
29.03.2016;37.838
30.03.2016;39.471
31.03.2016;38.113
01.04.2016;39.414
02.04.2016;39.414
03.04.2016;39.414
04.04.2016;32.231
05.04.2016;32.749
06.04.2016;32.870
07.04.2016;32.281
08.04.2016;30.968
09.04.2016;30.968
10.04.2016;30.968
11.04.2016;28.957
12.04.2016;28.224
13.04.2016;27.072
14.04.2016;27.663
15.04.2016;28.243
16.04.2016;28.243
17.04.2016;28.243
18.04.2016;28.180
19.04.2016;34.793
20.04.2016;34.444
21.04.2016;33.813
22.04.2016;33.500
23.04.2016;33.500
24.04.2016;33.500
25.04.2016;31.730
26.04.2016;0
27.04.2016;29.491
28.04.2016;29.447
29.04.2016;25.714
30.04.2016;25.714
01.05.2016;25.714
02.05.2016;25.714
03.05.2016;22.875
04.05.2016;16.221
05.05.2016;16.047
06.05.2016;13.782
07.05.2016;13.782
08.05.2016;13.782
09.05.2016;14.239
10.05.2016;15.481
11.05.2016;16.537
12.05.2016;17.302
13.05.2016;20.785
14.05.2016;20.785
15.05.2016;20.785
16.05.2016;25.088
17.05.2016;29.990
18.05.2016;33.029
19.05.2016;31.716
20.05.2016;29.823
21.05.2016;29.823
22.05.2016;29.823
23.05.2016;25.034
24.05.2016;18.521
25.05.2016;17.242
26.05.2016;15.949
27.05.2016;13.763
28.05.2016;13.763
29.05.2016;13.763
30.05.2016;13.763
31.05.2016;13.509
01.06.2016;12.130
02.06.2016;11.440
03.06.2016;10.744
04.06.2016;10.744
05.06.2016;10.744
06.06.2016;11.008
07.06.2016;13.930
08.06.2016;19.581
09.06.2016;22.255
10.06.2016;24.255
11.06.2016;24.255
12.06.2016;24.255
13.06.2016;26.707
14.06.2016;28.403
15.06.2016;33.440
16.06.2016;38.099
17.06.2016;35.344
18.06.2016;35.344
19.06.2016;35.344
20.06.2016;31.539
21.06.2016;32.619
22.06.2016;33.634
23.06.2016;32.899
24.06.2016;36.355
25.06.2016;36.355
26.06.2016;36.355
27.06.2016;28.674
28.06.2016;27.070
29.06.2016;26.019
30.06.2016;24.927
01.07.2016;24.980
