res15_svr,res30_svr,res45_svr,res15_mlp,res30_mlp,res45_mlp
21678.442328341298,21678.442328341298,21678.442328341298,30930.533316343688,30930.533316343688,30930.533316343688
21696.444148902294,21696.444148902294,21696.444148902294,31247.485234722124,31247.485234722124,31247.485234722124
21712.849452403643,21712.849452403643,21712.849452403643,31601.130276757405,31601.130276757405,31601.130276757405
21727.766553521556,21727.766553521556,21727.766553521556,31994.68183308287,31994.68183308287,31994.68183308287
21741.300185238437,21741.300185238437,21741.300185238437,32431.3650546994,32431.3650546994,32431.3650546994
21753.55111793955,21753.55111793955,21753.55111793955,32914.33771344461,32914.33771344461,32914.33771344461
21764.615851412796,21764.615851412796,21764.615851412796,33446.59263287437,33446.59263287437,33446.59263287437
21774.586374801023,21774.586374801023,21774.586374801023,34030.84148726777,34030.84148726777,34030.84148726777
21783.549989207102,21783.549989207102,21783.549989207102,34669.38113428276,34669.38113428276,34669.38113428276
21791.589187412606,21791.589187412606,21791.589187412606,35363.94543373692,35363.94543373692,35363.94543373692
21798.781585034143,21798.781585034143,21798.781585034143,36115.547657240146,36115.547657240146,36115.547657240146
21805.19989739755,21805.19989739755,21805.19989739755,36924.320970426976,36924.320970426976,36924.320970426976
21810.91195645076,21810.91195645076,21810.91195645076,37789.36682799955,37789.36682799955,37789.36682799955
21815.98076215071,21815.98076215071,21815.98076215071,38708.62311621161,38708.62311621161,38708.62311621161
21820.46456293914,21820.46456293914,21820.46456293914,39678.765086956446,39678.765086956446,39678.765086956446
21824.416960156454,21824.416960156454,21824.416960156454,40695.15211534903,40695.15211534903,40695.15211534903
21827.887031523085,21827.887031523085,21827.887031523085,41751.83171599176,41751.83171599176,41751.83171599176
21830.919469135017,21830.919469135017,21830.919469135017,42841.60889153696,42841.60889153696,42841.60889153696
21833.554727766084,21833.554727766084,21833.554727766084,43956.18386202034,43956.18386202034,43956.18386202034
21835.82917963736,21835.82917963736,21835.82917963736,45086.354974449365,45086.354974449365,45086.354974449365
21837.775272195537,21837.775272195537,21837.775272195537,46222.27687960205,46222.27687960205,46222.27687960205
21839.421685833335,21839.421685833335,21839.421685833335,47353.75785976208,47353.75785976208,47353.75785976208
21840.79348887862,21840.79348887862,21840.79348887862,48470.575497215665,48470.575497215665,48470.575497215665
21841.912287572446,21841.912287572446,21841.912287572446,49562.78749596774,49562.78749596774,49562.78749596774
21842.79636914441,21842.79636914441,21842.79636914441,50621.01483051782,50621.01483051782,50621.01483051782
21843.460836474856,21843.460836474856,21843.460836474856,51636.677428439696,51636.677428439696,51636.677428439696
21843.91773320427,21843.91773320427,21843.91773320427,52602.16775865066,52602.16775865066,52602.16775865066
21844.176158509305,21844.176158509305,21844.176158509305,53510.95411704247,53510.95411704247,53510.95411704247
21844.242371110842,21844.242371110842,21844.242371110842,54357.61206628686,54357.61206628686,54357.61206628686
21844.119882411178,21844.119882411178,21844.119882411178,55137.788472871194,55137.788472871194,55137.788472871194
21843.809538974157,21843.809538974157,21843.809538974157,55848.107220407655,55848.107220407655,55848.107220407655
21843.309594863116,21843.309594863116,21843.309594863116,56486.02862935968,56486.02862935968,56486.02862935968
21842.615774636666,21842.615774636666,21842.615774636666,57049.67587733694,57049.67587733694,57049.67587733694
21841.721328070507,21841.721328070507,21841.721328070507,57537.641549793196,57537.641549793196,57537.641549793196
21840.617077924548,21840.617077924548,21840.617077924548,57948.78627348257,57948.78627348257,57948.78627348257
21839.291462307425,21839.291462307425,21839.291462307425,58282.03966064927,58282.03966064927,58282.03966064927
21837.730573403973,21837.730573403973,21837.730573403973,58536.211954634724,58536.211954634724,58536.211954634724
21835.918194524464,21835.918194524464,21835.918194524464,58709.82316682296,58709.82316682296,58709.82316682296
21833.835837604944,21833.835837604944,21833.835837604944,58800.95537259487,58800.95537259487,58800.95537259487
21831.462783434923,21831.462783434923,21831.462783434923,58807.1333225416,58807.1333225416,58807.1333225416
21828.776127008605,21828.776127008605,21828.776127008605,58725.2386548372,58725.2386548372,58725.2386548372
21825.750830487188,21825.750830487188,21825.750830487188,58551.46370123654,58551.46370123654,58551.46370123654
21822.35978631893,21822.35978631893,21822.35978631893,58281.31200496727,58281.31200496727,58281.31200496727
21818.57389308817,21818.57389308817,21818.57389308817,57909.65395427267,57909.65395427267,57909.65395427267
21814.362146650652,21814.362146650652,21814.362146650652,57430.84700359589,57430.84700359589,57430.84700359589
21809.69174905787,21809.69174905787,21809.69174905787,56838.93029658853,56838.93029658853,56838.93029658853
21804.52823767363,21804.52823767363,21804.52823767363,56127.90248194196,56127.90248194196,56127.90248194196
21798.835636739608,21798.835636739608,21798.835636739608,55292.08839339807,55292.08839339807,55292.08839339807
21792.576633450306,21792.576633450306,21792.576633450306,54326.594328931664,54326.594328931664,54326.594328931664
21785.712780349142,21785.712780349142,21785.712780349142,53227.8423909583,53227.8423909583,53227.8423909583
21778.204725555763,21778.204725555763,21778.204725555763,51994.16170143323,51994.16170143323,51994.16170143323
21770.01247197779,21770.01247197779,21770.01247197779,50626.39906661366,50626.39906661366,50626.39906661366
21761.095666250014,21761.095666250014,21761.095666250014,49128.49574481751,49128.49574481751,49128.49574481751
21751.413917679918,21751.413917679918,21751.413917679918,47507.963504857944,47507.963504857944,47507.963504857944
21740.927146963706,21740.927146963706,21740.927146963706,45776.186229699306,45776.186229699306,45776.186229699306
21729.595963874734,21729.595963874734,21729.595963874734,43948.477103834935,43948.477103834935,43948.477103834935
21717.382072521377,21717.382072521377,21717.382072521377,42043.8388821172,42043.8388821172,42043.8388821172
21704.248702129797,21704.248702129797,21704.248702129797,40084.40609376052,40084.40609376052,40084.40609376052
21690.16106063665,21690.16106063665,21690.16106063665,38094.58969537559,38094.58969537559,38094.58969537559
21675.086807686475,21675.086807686475,21675.086807686475,36099.98928069581,36099.98928069581,36099.98928069581
21658.99654292827,21658.99654292827,21658.99654292827,34126.175860708994,34126.175860708994,34126.175860708994
21641.864304807445,21641.864304807445,21641.864304807445,32197.47031912297,32197.47031912297,32197.47031912297
21623.668074365625,21623.668074365625,21623.668074365625,30335.843288867043,30335.843288867043,30335.843288867043
21604.390277905357,21604.390277905357,21604.390277905357,28560.04122285134,28560.04122285134,28560.04122285134
21584.018281763638,21584.018281763638,21584.018281763638,26885.006215481615,26885.006215481615,26885.006215481615
21562.544871883038,21562.544871883038,21562.544871883038,25321.612680131468,25321.612680131468,25321.612680131468
21539.96871038658,21539.96871038658,21539.96871038658,23876.701978864534,23876.701978864534,23876.701978864534
21516.29476096794,21516.29476096794,21516.29476096794,22553.36408804209,22553.36408804209,22553.36408804209
21491.534674616374,21491.534674616374,21491.534674616374,21351.397188526254,21351.397188526254,21351.397188526254
21465.7071270206,21465.7071270206,21465.7071270206,20267.87166638508,20267.87166638508,20267.87166638508
21438.838098949567,21438.838098949567,21438.838098949567,19297.731558595562,19297.731558595562,19297.731558595562
21410.961091003028,21410.961091003028,21410.961091003028,18434.37982622507,18434.37982622507,18434.37982622507
21382.11726436979,21382.11726436979,21382.11726436979,17670.209876931698,17670.209876931698,17670.209876931698
21352.35549963431,21352.35549963431,21352.35549963431,16997.061286805267,16997.061286805267,16997.061286805267
21321.732366237306,21321.732366237306,21321.732366237306,16406.5907087591,16406.5907087591,16406.5907087591
21290.31199592578,21290.31199592578,21290.31199592578,15890.55865493177,15890.55865493177,15890.55865493177
21258.16585442072,21258.16585442072,21258.16585442072,15441.039193297176,15441.039193297176,15441.039193297176
21225.372406583483,21225.372406583483,21225.372406583483,15050.56308574871,15050.56308574871,15050.56308574871
21192.016671565754,21192.016671565754,21192.016671565754,14712.206202209674,14712.206202209674,14712.206202209674
21158.189665773563,21158.189665773563,21158.189665773563,14419.634866344755,14419.634866344755,14419.634866344755
21123.98773294776,21123.98773294776,21123.98773294776,14167.11871662375,14167.11871662375,14167.11871662375
21089.511762245213,21089.511762245213,21089.511762245213,13949.520154409303,13949.520154409303,13949.520154409303
21054.866296875578,21054.866296875578,21054.866296875578,13762.267811195417,13762.267811195417,13762.267811195417
21020.158537585437,21020.158537585437,21020.158537585437,13601.319895068971,13601.319895068971,13601.319895068971
20985.49724705849,20985.49724705849,20985.49724705849,13463.121877789295,13463.121877789295,13463.121877789295
20950.991563090283,20950.991563090283,20950.991563090283,13344.561802889448,13344.561802889448,13344.561802889448
20916.74973016927,20916.74973016927,20916.74973016927,13242.925537270654,13242.925537270654,13242.925537270654
20882.87776082232,20882.87776082232,20882.87776082232,13155.85353710748,13155.85353710748,13155.85353710748
20849.478039731777,20849.478039731777,20849.478039731777,13081.300126192506,13081.300126192506,13081.300126192506
20816.647885171762,20816.647885171762,20816.647885171762,13017.495860556866,13017.495860556866,13017.495860556866
20784.478083713846,20784.478083713846,20784.478083713846,12962.913247796596,12962.913247796625,12962.913247796596
20753.0514153878,20753.0514153878,20753.0514153878,12916.235876706285,12916.235876706312,12916.235876706285
20722.441187524877,20722.441187524877,20722.441187524877,12876.330870333564,12876.330870333564,12876.330870333564
20692.709796334857,20692.709796334857,20692.709796334857,12842.224485300338,12842.224485300338,12842.224485300338
20663.90733585228,20663.90733585228,20663.90733585228,12813.080627872896,12813.080627872896,12813.080627872896
20636.070274214228,20636.070274214228,20636.070274214228,12788.182031728045,12788.182031728045,12788.182031728045
20609.220217287097,20609.220217287097,20609.220217287097,12766.913835292688,12766.913835292688,12766.913835292688
20583.362779433606,20583.362779433606,20583.362779433606,12748.749301712085,12748.749301712085,12748.749301712085
20558.48658069784,20558.48658069784,20558.48658069784,12733.237437400565,12733.237437400565,12733.237437400565
20534.562388884344,20534.562388884344,20534.562388884344,12719.99228251298,12719.99228251298,12719.99228251298
20511.54242392129,20511.54242392129,20511.54242392129,12708.68366628304,12708.68366628304,12708.68366628304
20489.359840535086,20489.359840535086,20489.359840535086,12699.029240463691,12699.029240463691,12699.029240463691
20467.92840363718,20467.92840363718,20467.92840363718,12690.787624061957,12690.787624061957,12690.787624061957
20447.14236895086,20447.14236895086,20447.14236895086,12683.752511547087,12683.752511547087,12683.752511547087
20426.876579306332,20426.876579306332,20426.876579306332,12677.747614363572,12677.747614363572,12677.747614363572
20406.98678473145,20406.98678473145,20406.98678473145,12672.622321708619,12672.622321708619,12672.622321708619
20387.310191990866,20387.310191990866,20387.310191990866,12668.247981083856,12668.247981083856,12668.247981083856
20367.66624660822,20367.66624660822,20367.66624660822,12664.514712127473,12664.514712127473,12664.514712127473
20347.85764767669,20347.85764767669,20347.85764767669,12661.328678746006,12661.328678746006,12661.328678746006
20327.671592958344,20327.671592958344,20327.671592958344,12658.609754703324,12658.609754703324,12658.609754703324
20306.88124892593,20306.88124892593,20306.88124892593,12656.289526704033,12656.289526704033,12656.289526704033
20285.247437549977,20285.247437549977,20285.247437549977,12654.309586754269,12654.309586754269,12654.309586754269
20262.520528814555,20262.520528814555,20262.520528814555,12652.620072314709,12652.620072314709,12652.620072314709
20238.442525192895,20238.442525192895,20238.442525192895,12651.178418597656,12651.178418597656,12651.178418597656
20212.749321664414,20212.749321664414,20212.749321664414,12649.94829240496,12649.94829240496,12649.94829240496
20185.17312234111,20185.17312234111,20185.17312234111,12648.898681256502,12648.898681256502,12648.898681256502
20155.44499242591,20155.44499242591,20155.44499242591,12648.003115313717,12648.003115313717,12648.003115313717
20123.297522077974,20123.297522077974,20123.297522077974,12647.239002825107,12647.239002825107,12647.239002825107
20088.46757683835,20088.46757683835,20088.46757683835,12646.587062598233,12646.587062598233,12646.587062598233
20050.69910759819,20050.69910759819,20050.69910759819,12646.030839379026,12646.030839379026,12646.030839379026
20009.745991693402,20009.745991693402,20009.745991693402,12645.556290063727,12645.556290063727,12645.556290063727
19965.374875603804,19965.374875603804,19965.374875603804,12645.151430415726,12645.151430415726,12645.151430415726
19917.367988936596,19917.367988936596,19917.367988936596,12644.80603346161,12644.80603346161,12644.80603346161
19865.52589889783,19865.52589889783,19865.52589889783,12644.511372019853,12644.511372019853,12644.511372019853
19809.67017430981,19809.67017430981,19809.67017430981,12644.259998916003,12644.259998916003,12644.259998916003
19749.645928424536,19749.645928424536,19749.645928424536,12644.045559376455,12644.045559376455,12644.045559376455
19685.324210316176,19685.324210316176,19685.324210316176,12643.862630895914,12643.862630895914,12643.862630895914
19616.604215508993,19616.604215508993,19616.604215508993,12643.70658655972,12643.70658655972,12643.70658655972
19543.41528770812,19543.41528770812,19543.41528770812,12643.57347838973,12643.57347838973,12643.57347838973
19465.7186850421,19465.7186850421,19465.7186850421,12643.459937782101,12643.459937782101,12643.459937782101
19383.509086088554,19383.509086088554,19383.509086088554,12643.363090536643,12643.363090536643,12643.363090536643
19296.815813124496,19296.815813124496,19296.815813124496,12643.280484338764,12643.280484338764,12643.280484338764
19205.7037525042,19205.7037525042,19205.7037525042,12643.210026872826,12643.210026872826,12643.210026872826
19110.273954801338,19110.273954801338,19110.273954801338,12643.149933007155,12643.149933007155,12643.149933007155
19010.66390033487,19010.66390033487,19010.66390033487,12643.098679723355,12643.098679723355,12643.098679723355
18907.047418904964,18907.047418904964,18907.047418904964,12643.054967654682,12643.054967654682,12643.054967654682
18799.63425596777,18799.63425596777,18799.63425596777,12643.01768826454,12643.01768826454,12643.01768826454
18688.66928104381,18688.66928104381,18688.66928104381,12642.985895839021,12642.985895839021,12642.985895839021
18574.43133785161,18574.43133785161,18574.43133785161,12642.95878358752,12642.95878358752,12642.95878358752
18457.231739448234,18457.231739448234,18457.231739448234,12642.935663249124,12642.935663249124,12642.935663249124
18337.412415504168,18337.412415504168,18337.412415504168,12642.915947691283,12642.915947691283,12642.915947691283
18215.34372269995,18215.34372269995,18215.34372269995,12642.899136061065,12642.899136061065,12642.899136061065
18091.421933064838,18091.421933064838,18091.421933064838,12642.884801116143,12642.884801116143,12642.884801116143
17966.066418839844,17966.066418839844,17966.066418839844,12642.872578413833,12642.872578413833,12642.872578413833
17839.71655609442,17839.71655609442,17839.71655609442,12642.862157087822,12642.862157087822,12642.862157087822
17712.828372814027,17712.828372814027,17712.828372814027,12642.853271978143,12642.853271978143,12642.853271978143
17585.870970460095,17585.870970460095,17585.870970460095,12642.845696916456,12642.845696916456,12642.845696916456
17459.322751041163,17459.322751041163,17459.322751041163,12642.839238997172,12642.839238997172,12642.839238997172
17333.667484482314,17333.667484482314,17333.667484482314,12642.83373368983,12642.83373368983,12642.83373368983
17209.390253499245,17209.390253499245,17209.390253499245,12642.829040669003,12642.829040669003,12642.829040669003
17086.973315235697,17086.973315235697,17086.973315235697,12642.825040256273,12642.825040256273,12642.825040256273
16966.891920574453,16966.891920574453,16966.891920574453,12642.821630385872,12642.821630385872,12642.821630385872
16849.610133252187,16849.610133252187,16849.610133252187,12642.818724014294,12642.818724014294,12642.818724014294
16735.576691670532,16735.576691670532,16735.576691670532,12642.816246912307,12642.816246912307,12642.816246912307
16625.22095657951,16625.22095657951,16625.22095657951,12642.814135779961,12642.814135779961,12642.814135779961
16518.94898759822,16518.94898759822,16518.94898759822,12642.812336639086,12642.812336639086,12642.812336639086
16417.13979082249,16417.13979082249,16417.13979082249,12642.810803462457,12642.810803462457,12642.810803462457
16320.141778545594,16320.141778545594,16320.141778545594,12642.809497003302,12642.809497003302,12642.809497003302
16228.269480390092,16228.269480390092,16228.269480390092,12642.808383798101,12642.808383798101,12642.808383798101
16141.800542924826,16141.800542924826,16141.800542924826,12642.807435315237,12642.807435315237,12642.807435315237
16060.973052138897,16060.973052138897,16060.973052138897,12642.806627228882,12642.806627228882,12642.806627228882
15985.983209986538,15985.983209986538,15985.983209986538,12642.80593880017,12642.80593880017,12642.80593880017
15916.983392633652,15916.983392633652,15916.983392633652,12642.805352348492,12642.805352348492,12642.805352348492
15854.080614065197,15854.080614065197,15854.080614065197,12642.804852801564,12642.804852801564,12642.804852801564
15797.335414395133,15797.335414395133,15797.335414395133,12642.804427310924,12642.804427310924,12642.804427310924
15746.76118760628,15746.76118760628,15746.76118760628,12642.804064924238,12642.804064924238,12642.804064924238
15702.323958589812,15702.323958589812,15702.323958589812,12642.80375630614,12642.80375630614,12642.80375630614
15663.942614311994,15663.942614311994,15663.942614311994,12642.803493499547,12642.803493499547,12642.803493499547
15631.489588771585,15631.489588771585,15631.489588771585,12642.803269722752,12642.803269722752,12642.803269722752
15604.791996190486,15604.791996190486,15604.791996190486,12642.803079196117,12642.803079196117,12642.803079196117
15583.63320167089,15583.63320167089,15583.63320167089,12642.80291699379,12642.80291699379,12642.80291699379
15567.754813423036,15567.754813423036,15567.754813423036,12642.802778918483,12642.802778918483,12642.802778918483
15556.85907568877,15556.85907568877,15556.85907568877,12642.802661393322,12642.802661393322,12642.802661393322
15550.611636725378,15550.611636725378,15550.611636725378,12642.802561370647,12642.802561370647,12642.802561370647
15548.644661739589,15548.644661739589,15548.644661739589,12642.80247625371,12642.80247625371,12642.80247625371
15550.560256536415,15550.560256536415,15550.560256536415,12642.802403830163,12642.802403830163,12642.802403830163
15555.934163932921,15555.934163932921,15555.934163932921,12642.802342215251,12642.802342215251,12642.802342215251
15564.31969173788,15564.31969173788,15564.31969173788,12642.802289803401,12642.802289803401,12642.802289803401
15575.251828364826,15575.251828364826,15575.251828364826,12642.802245226765,12642.802245226765,12642.802245226765
15588.251499970927,15588.251499970927,15588.251499970927,12642.802207320618,12642.802207320618,12642.802207320618
15602.829921433082,15602.829921433082,15602.829921433082,12642.802175092644,12642.802175092644,12642.802175092644
15618.492992512683,15618.492992512683,15618.492992512683,12642.802147697954,12642.802147697954,12642.802147697954
15634.745690240099,15634.745690240099,15634.745690240099,12642.802124416878,12642.802124416878,12642.802124416878
15651.0964088779,15651.0964088779,15651.0964088779,12642.802104636874,12642.802104636874,12642.802104636874
15667.061199797476,15667.061199797476,15667.061199797476,12642.802087836035,12642.802087836035,12642.802087836035
15682.167865216234,15682.167865216234,15682.167865216234,12642.802073570327,12642.802073570327,12642.802073570327
15695.959861971523,15695.959861971523,15695.959861971523,12642.802061461654,12642.802061461654,12642.802061461654
15707.999974322045,15707.999974322045,15707.999974322045,12642.802051188173,12642.802051188173,12642.802051188173
15717.873718128272,15717.873718128272,15717.873718128272,12642.80204247584,12642.80204247584,12642.80204247584
15725.192442621053,15725.192442621053,15725.192442621053,12642.802035091623,12642.802035091623,12642.802035091623
15729.596100264987,15729.596100264987,15729.596100264987,12642.802028837057,12642.802028837057,12642.802028837057
15730.75565989572,15730.75565989572,15730.75565989572,12642.80202354337,12642.80202354337,12642.80202354337
15728.375143286565,15728.375143286565,15728.375143286565,12642.802019066952,12642.802019066952,12642.802019066952
15722.193270503487,15722.193270503487,15722.193270503487,12642.802015285699,12642.802015285699,12642.802015285699
15711.984704757564,15711.984704757564,15711.984704757564,12642.802012095533,12642.802012095533,12642.802012095533
15697.560892877558,15697.560892877558,15697.560892877558,12642.802009408175,12642.802009408175,12642.802009408175
15678.770502917203,15678.770502917203,15678.770502917203,12642.802007148564,12642.802007148564,12642.802007148564
15655.499465698156,15655.499465698156,15655.499465698156,12642.802005252694,12642.802005252694,12642.802005252694
15627.67063218765,15627.67063218765,15627.67063218765,12642.802003666195,12642.802003666195,12642.802003666195
15595.243063440383,15595.243063440383,15595.243063440383,12642.802002343078,12642.802002343078,12642.802002343078
15558.210974322792,15558.210974322792,15558.210974322792,12642.802001244125,12642.802001244125,12642.802001244125
15516.602356316276,15516.602356316276,15516.602356316276,12642.802000335823,12642.802000335823,12642.802000335823
15470.477308303542,15470.477308303542,15470.477308303542,12642.801999590009,12642.801999590009,12642.801999590009
15419.926107326892,15419.926107326892,15419.926107326892,12642.801998982693,12642.801998982693,12642.801998982693
15365.067053826939,15365.067053826939,15365.067053826939,12642.801998493302,12642.801998493302,12642.801998493302
15306.044127792746,15306.044127792746,15306.044127792746,12642.801998104662,12642.801998104662,12642.801998104662
15243.02449355947,15243.02449355947,15243.02449355947,12642.801997802057,12642.801997802057,12642.801997802057
15176.195891667698,15176.195891667698,15176.195891667698,12642.801997572977,12642.801997572977,12642.801997572977
15105.763956252431,15105.763956252431,15105.763956252431,12642.801997406938,12642.801997406938,12642.801997406938
15031.949495872921,15031.949495872921,15031.949495872921,12642.801997294984,12642.801997294984,12642.801997294984
14954.985774552295,14954.985774552295,14954.985774552295,12642.801997229473,12642.801997229473,12642.801997229473
14875.115828103824,14875.115828103824,14875.115828103824,12642.801997204007,12642.801997204007,12642.801997204007
14792.589848623784,14792.589848623784,14792.589848623784,12642.801997213272,12642.801997213272,12642.801997213272
14707.662667383482,14707.662667383482,14707.662667383482,12642.80199725255,12642.80199725255,12642.80199725255
14620.591363316013,14620.591363316013,14620.591363316013,12642.801997318064,12642.801997318064,12642.801997318064
14531.633020934614,14531.633020934614,14531.633020934614,12642.801997406483,12642.801997406483,12642.801997406483
14441.042657910624,14441.042657910624,14441.042657910624,12642.80199751514,12642.80199751514,12642.80199751514
14349.071338755386,14349.071338755386,14349.071338755386,12642.801997641758,12642.801997641758,12642.801997641758
14255.964487167865,14255.964487167865,14255.964487167865,12642.801997784292,12642.801997784292,12642.801997784292
14161.960405704678,14161.960405704678,14161.960405704678,12642.80199794118,12642.80199794118,12642.80199794118
14067.28900757534,14067.28900757534,14067.28900757534,12642.801998111087,12642.801998111087,12642.801998111087
13972.170761633699,13972.170761633699,13972.170761633699,12642.801998292956,12642.801998292956,12642.801998292956
13876.815848092449,13876.815848092449,13876.815848092449,12642.80199848574,12642.80199848574,12642.80199848574
13781.423519190785,13781.423519190785,13781.423519190785,12642.801998688758,12642.801998688758,12642.801998688758
13686.181656047906,13686.181656047906,13686.181656047906,12642.801998901437,12642.801998901437,12642.801998901437
13591.26651028153,13591.26651028153,13591.26651028153,12642.801999123154,12642.801999123154,12642.801999123154
13496.842616695585,13496.842616695585,13496.842616695585,12642.801999353655,12642.801999353655,12642.801999353655
13403.062861470773,13403.062861470773,13403.062861470773,12642.80199959251,12642.80199959251,12642.80199959251
13310.068688841837,13310.068688841837,13310.068688841837,12642.801999839552,12642.801999839552,12642.801999839552
13217.990428222325,13217.990428222325,13217.990428222325,12642.802000094636,12642.802000094636,12642.802000094636
13126.947723138632,13126.947723138632,13126.947723138632,12642.802000357595,12642.802000357595,12642.802000357595
13037.050043147809,13037.050043147809,13037.050043147809,12642.802000628311,12642.802000628311,12642.802000628311
12948.39726011794,12948.39726011794,12948.39726011794,12642.802000906844,12642.802000906844,12642.802000906844
12861.08027081754,12861.08027081754,12861.08027081754,12642.802001193193,12642.802001193193,12642.802001193193
12775.18164865695,12775.18164865695,12775.18164865695,12642.802001487358,12642.802001487358,12642.802001487358
12690.77630861013,12690.77630861013,12690.77630861013,12642.802001789394,12642.802001789394,12642.802001789394
12607.93217077484,12607.93217077484,12607.93217077484,12642.802002099448,12642.802002099448,12642.802002099448
12526.71080965579,12526.71080965579,12526.71080965579,12642.802002417486,12642.802002417486,12642.802002417486
12447.168078029104,12447.168078029104,12447.168078029104,12642.802002743825,12642.802002743825,12642.802002743825
12369.354696117885,12369.354696117885,12369.354696117885,12642.802003078434,12642.802003078434,12642.802003078434
12293.316798727697,12293.316798727697,12293.316798727697,12642.802003421482,12642.802003421482,12642.802003421482
12219.096434910476,12219.096434910476,12219.096434910476,12642.802003773259,12642.802003773259,12642.802003773259
12146.732016599923,12146.732016599923,12146.732016599923,12642.802004133731,12642.802004133731,12642.802004133731
12076.25871445029,12076.25871445029,12076.25871445029,12642.802004503326,12642.802004503326,12642.802004503326
12007.708800776143,12007.708800776143,12007.708800776143,12642.802004882047,12642.802004882047,12642.802004882047
11941.111941001873,11941.111941001873,11941.111941001873,12642.802005270116,12642.802005270116,12642.802005270116
11876.49543635969,11876.49543635969,11876.49543635969,12642.802005667907,12642.802005667907,12642.802005667907
11813.884421703631,11813.884421703631,11813.884421703631,12642.802006075473,12642.802006075473,12642.802006075473
11753.302023219941,11753.302023219941,11753.302023219941,12642.802006493102,12642.802006493102,12642.802006493102
11694.76948150286,11694.76948150286,11694.76948150286,12642.802006921049,12642.802006921049,12642.802006921049
11638.30624592687,11638.30624592687,11638.30624592687,12642.80200735951,12642.80200735951,12642.80200735951
11583.930046484415,11583.930046484415,11583.930046484415,12642.802007808801,12642.802007808801,12642.802007808801
11531.65694928113,11531.65694928113,11531.65694928113,12642.80200826909,12642.80200826909,12642.80200826909
11481.501401700387,11481.501401700387,11481.501401700387,12642.80200874072,12642.80200874072,12642.80200874072
11433.476272883843,11433.476272883843,11433.476272883843,12642.802009223946,12642.802009223946,12642.802009223946
11387.592894644069,11387.592894644069,11387.592894644069,12642.802009719024,12642.802009719024,12642.802009719024
11343.861107253473,11343.861107253473,11343.861107253473,12642.802010226265,12642.802010226265,12642.802010226265
11302.289313765492,11302.289313765492,11302.289313765492,12642.802010746042,12642.802010746042,12642.802010746042
11262.88454564697,11262.88454564697,11262.88454564697,12642.802011278465,12642.802011278465,12642.802011278465
11225.652541561889,11225.652541561889,11225.652541561889,12642.802011824077,12642.802011824077,12642.802011824077
11190.597840174629,11190.597840174629,11190.597840174629,12642.80201238302,12642.80201238302,12642.80201238302
11157.723886862632,11157.723886862632,11157.723886862632,12642.802012955688,12642.802012955688,12642.802012955688
11127.033153270468,11127.033153270468,11127.033153270468,12642.802013542454,12642.802013542454,12642.802013542454
11098.527267724658,11098.527267724658,11098.527267724658,12642.802014143515,12642.802014143515,12642.802014143515
11072.207153683878,11072.207153683878,11072.207153683878,12642.80201475947,12642.80201475947,12642.80201475947
11048.073172643488,11048.073172643488,11048.073172643488,12642.802015390462,12642.802015390462,12642.802015390462
11026.125267264451,11026.125267264451,11026.125267264451,12642.802016037,12642.802016037,12642.802016037
11006.36309997022,11006.36309997022,11006.36309997022,12642.802016699367,12642.802016699367,12642.802016699367
10988.786181863215,10988.786181863215,10988.786181863215,12642.802017377991,12642.802017377991,12642.802017377991
10973.393986564754,10973.393986564754,10973.393986564754,12642.802018073273,12642.802018073273,12642.802018073273
10960.186043484868,10960.186043484868,10960.186043484868,12642.802018785635,12642.802018785635,12642.802018785635
10949.162005084683,10949.162005084683,10949.162005084683,12642.802019515475,12642.802019515475,12642.802019515475
10940.321682904063,10940.321682904063,10940.321682904063,12642.802020263278,12642.802020263278,12642.802020263278
10933.66504748874,10933.66504748874,10933.66504748874,12642.802021029329,12642.802021029329,12642.802021029329
10929.192187858142,10929.192187858142,10929.192187858142,12642.802021814308,12642.802021814308,12642.802021814308
10926.90322680009,10926.90322680009,10926.90322680009,12642.8020226185,12642.8020226185,12642.8020226185
10926.798189050342,10926.798189050342,10926.798189050342,12642.802023442446,12642.802023442446,12642.802023442446
10928.876820300846,10928.876820300846,10928.876820300846,12642.802024286655,12642.802024286655,12642.802024286655
10933.138355965915,10933.138355965915,10933.138355965915,12642.802025151528,12642.802025151528,12642.802025151528
10939.58123970231,10939.58123970231,10939.58123970231,12642.802026037603,12642.802026037603,12642.802026037603
10948.20279280999,10948.20279280999,10948.20279280999,12642.80202694548,12642.80202694548,12642.80202694548
10958.998836814115,10958.998836814115,10958.998836814115,12642.802027875636,12642.802027875692,12642.802027875636
10971.963272724563,10971.963272724563,10971.963272724563,12642.802028828615,12642.8020288287,12642.802028828615
10987.08762166477,10987.08762166477,10987.08762166477,12642.802029805043,12642.802029805043,12642.802029805043
11004.36053273387,11004.36053273387,11004.36053273387,12642.802030805402,12642.802030805402,12642.802030805402
11023.767265091685,11023.767265091685,11023.767265091685,12642.802031830317,12642.802031830317,12642.802031830317
11045.289152311885,11045.289152311885,11045.289152311885,12642.802032880414,12642.802032880414,12642.802032880414
11068.903058011418,11068.903058011418,11068.903058011418,12642.80203395626,12642.80203395626,12642.80203395626
11094.580832611906,11094.580832611906,11094.580832611906,12642.802035058512,12642.802035058512,12642.802035058512
11122.2887817996,11122.2887817996,11122.2887817996,12642.802036187848,12642.802036187848,12642.802036187848
