res15_svr,res30_svr,res45_svr,res15_mlp,res30_mlp,res45_mlp
20145.76287114785,20145.76287114785,20145.76287114785,35203.06430558894,35203.06430558894,35203.06430558894
20188.890774016745,20188.890774016745,20188.890774016745,35203.178751100735,35203.178751100735,35203.178751100735
20229.547739990805,20229.547739990805,20229.547739990805,35203.295579267266,35203.295579267266,35203.295579267266
20267.798758437984,20267.798758437984,20267.798758437984,35203.414839204226,35203.414839204226,35203.414839204226
20303.714302570923,20303.714302570923,20303.714302570923,35203.536581021894,35203.536581021894,35203.536581021894
20337.369590407397,20337.369590407397,20337.369590407397,35203.6608558446,35203.6608558446,35203.6608558446
20368.843854091676,20368.843854091676,20368.843854091676,35203.78771583054,35203.78771583054,35203.78771583054
20398.219624124027,20398.219624124027,20398.219624124027,35203.91721419206,35203.91721419206,35203.91721419206
20425.58203446107,20425.58203446107,20425.58203446107,35204.04940521608,35204.04940521608,35204.04940521608
20451.01815382189,20451.01815382189,20451.01815382189,35204.18434428515,35204.18434428515,35204.18434428515
20474.616347876363,20474.616347876363,20474.616347876363,35204.32208789869,35204.32208789869,35204.32208789869
20496.46567631484,20496.46567631484,20496.46567631484,35204.462693694724,35204.462693694724,35204.462693694724
20516.655328114306,20516.655328114306,20516.655328114306,35204.606220471986,35204.606220471986,35204.606220471986
20535.274097636237,20535.274097636237,20535.274097636237,35204.75272821237,35204.75272821237,35204.75272821237
20552.40990352557,20552.40990352557,20552.40990352557,35204.90227810377,35204.90227810377,35204.90227810377
20568.149351738048,20568.149351738048,20568.149351738048,35205.054932563515,35205.054932563515,35205.054932563515
20582.577343412326,20582.577343412326,20582.577343412326,35205.21075526193,35205.21075526193,35205.21075526193
20595.77672773111,20595.77672773111,20595.77672773111,35205.36981114656,35205.36981114656,35205.36981114656
20607.827999387122,20607.827999387122,20607.827999387122,35205.532166466655,35205.532166466655,35205.532166466655
20618.809039790387,20618.809039790387,20618.809039790387,35205.69788879821,35205.69788879821,35205.69788879821
20628.794900725417,20628.794900725417,20628.794900725417,35205.8670470693,35205.8670470693,35205.8670470693
20637.857628793416,20637.857628793416,20637.857628793416,35206.03971158608,35206.03971158608,35206.03971158608
20646.066128655806,20646.066128655806,20646.066128655806,35206.21595405899,35206.21595405899,35206.21595405899
20653.48606283186,20653.48606283186,20653.48606283186,35206.39584762951,35206.39584762951,35206.39584762951
20660.179785593533,20660.179785593533,20660.179785593533,35206.57946689745,35206.57946689745,35206.57946689745
20666.206308343262,20666.206308343262,20666.206308343262,35206.7668879486,35206.7668879486,35206.7668879486
20671.621293752756,20671.621293752756,20671.621293752756,35206.95818838295,35206.95818838295,35206.95818838295
20676.477075879757,20676.477075879757,20676.477075879757,35207.15344734326,35207.15344734326,35207.15344734326
20680.82270346157,20680.82270346157,20680.82270346157,35207.35274554428,35207.35274554428,35207.35274554428
20684.704003604882,20684.704003604882,20684.704003604882,35207.556165302194,35207.556165302194,35207.556165302194
20688.16366314697,20688.16366314697,20688.16366314697,35207.763790565,35207.763790565,35207.763790565
20691.241325049,20691.241325049,20691.241325049,35207.97570694289,35207.97570694289,35207.97570694289
20693.973697293728,20693.973697293728,20693.973697293728,35208.19200173952,35208.19200173952,35208.19200173952
20696.39467189281,20696.39467189281,20696.39467189281,35208.41276398354,35208.41276398354,35208.41276398354
20698.535451758755,20698.535451758755,20698.535451758755,35208.63808446086,35208.63808446086,35208.63808446086
20700.42468335957,20700.42468335957,20700.42468335957,35208.8680557472,35208.8680557472,35208.8680557472
20702.088593245742,20702.088593245742,20702.088593245742,35209.10277224151,35209.10277224151,35209.10277224151
20703.5511267167,20703.5511267167,20703.5511267167,35209.34233019939,35209.34233019939,35209.34233019939
20704.83408707307,20704.83408707307,20704.83408707307,35209.58682776775,35209.58682776775,35209.58682776775
20705.95727407963,20705.95727407963,20705.95727407963,35209.8363650193,35209.8363650193,35209.8363650193
20706.93862043906,20706.93862043906,20706.93862043906,35210.09104398817,35210.09104398817,35210.09104398817
20707.79432524601,20707.79432524601,20707.79432524601,35210.35096870575,35210.35096870575,35210.35096870575
20708.538983553102,20708.538983553102,20708.538983553102,35210.616245237194,35210.616245237194,35210.616245237194
20709.185711333677,20709.185711333677,20709.185711333677,35210.88698171846,35210.88698171846,35210.88698171846
20709.74626526896,20709.74626526896,20709.74626526896,35211.16328839396,35211.16328839396,35211.16328839396
20710.231156919468,20710.231156919468,20710.231156919468,35211.44527765478,35211.44527765478,35211.44527765478
20710.649760961056,20710.649760961056,20710.649760961056,35211.73306407745,35211.73306407745,35211.73306407745
20711.010417274658,20711.010417274658,20711.010417274658,35212.02676446329,35212.02676446329,35212.02676446329
20711.320526775915,20711.320526775915,20711.320526775915,35212.32649787833,35212.32649787833,35212.32649787833
20711.58664095596,20711.58664095596,20711.58664095596,35212.632385693934,35212.632385693934,35212.632385693934
20711.814545178695,20711.814545178695,20711.814545178695,35212.944551627814,35212.944551627814,35212.944551627814
20712.009335842886,20712.009335842886,20712.009335842886,35213.26312178583,35213.26312178583,35213.26312178583
20712.175491570204,20712.175491570204,20712.175491570204,35213.58822470421,35213.58822470421,35213.58822470421
20712.316938623437,20712.316938623437,20712.316938623437,35213.919991392584,35213.919991392584,35213.919991392584
20712.437110793493,20712.437110793493,20712.437110793493,35214.25855537747,35214.25855537747,35214.25855537747
20712.539004019887,20712.539004019887,20712.539004019887,35214.604052746225,35214.604052746225,35214.604052746225
20712.625226028464,20712.625226028464,20712.625226028464,35214.95662219203,35214.95662219203,35214.95662219203
20712.698041282372,20712.698041282372,20712.698041282372,35215.316405058984,35215.316405058984,35215.316405058984
20712.759411549247,20712.759411549247,20712.759411549247,35215.68354538816,35215.68354538816,35215.68354538816
20712.811032389145,20712.811032389145,20712.811032389145,35216.058189964104,35216.058189964104,35216.058189964104
20712.854365865616,20712.854365865616,20712.854365865616,35216.440488361884,35216.440488361884,35216.440488361884
20712.890669776196,20712.890669776196,20712.890669776196,35216.83059299498,35216.83059299498,35216.83059299498
20712.921023690003,20712.921023690003,20712.921023690003,35217.22865916353,35217.22865916353,35217.22865916353
20712.94635206896,20712.94635206896,20712.94635206896,35217.63484510322,35217.63484510322,35217.63484510322
20712.967444736394,20712.967444736394,20712.967444736394,35218.04931203489,35218.04931203489,35218.04931203489
20712.98497494265,20712.98497494265,20712.98497494265,35218.47222421465,35218.47222421465,35218.47222421465
20712.999515262432,20712.999515262432,20712.999515262432,35218.90374898459,35218.90374898459,35218.90374898459
20713.01155154295,20713.01155154295,20713.01155154295,35219.34405682396,35219.34405682396,35219.34405682396
20713.021495106525,20713.021495106525,20713.021495106525,35219.79332140124,35219.79332140124,35219.79332140124
20713.02969339545,20713.02969339545,20713.02969339545,35220.25171962643,35220.25171962643,35220.25171962643
20713.036439231713,20713.036439231713,20713.036439231713,35220.71943170413,35220.71943170413,35220.71943170413
20713.04197884927,20713.04197884927,20713.04197884927,35221.19664118704,35221.19664118704,35221.19664118704
20713.046518842246,20713.046518842246,20713.046518842246,35221.68353503018,35221.68353503018,35221.68353503018
20713.050232158937,20713.050232158937,20713.050232158937,35222.1803036454,35222.1803036454,35222.1803036454
20713.053263258564,20713.053263258564,20713.053263258564,35222.68714095668,35222.68714095668,35222.68714095668
20713.055732535733,20713.055732535733,20713.055732535733,35223.20424445579,35223.20424445579,35223.20424445579
20713.057740106597,20713.057740106597,20713.057740106597,35223.731815258405,35223.731815258405,35223.731815258405
20713.059369040027,20713.059369040027,20713.059369040027,35224.27005816091,35224.27005816091,35224.27005816091
20713.06068810808,20713.06068810808,20713.06068810808,35224.81918169752,35224.81918169752,35224.81918169752
20713.06175412102,20713.06175412102,20713.06175412102,35225.37939819783,35225.37939819783,35225.37939819783
20713.062613904633,20713.062613904633,20713.062613904633,35225.950923844975,35225.950923844975,35225.950923844975
20713.063305970227,20713.063305970227,20713.063305970227,35226.53397873404,35226.53397873404,35226.53397873404
20713.06386192155,20713.06386192155,20713.06386192155,35227.128786930916,35227.128786930916,35227.128786930916
20713.064307637,20713.064307637,20713.064307637,35227.73557653166,35227.73557653166,35227.73557653166
20713.064664260553,20713.064664260553,20713.064664260553,35228.35457972202,35228.35457972202,35228.35457972202
20713.06494903024,20713.06494903024,20713.06494903024,35228.986032837354,35228.986032837354,35228.986032837354
20713.065175969125,20713.065175969125,20713.065175969125,35229.63017642293,35229.63017642293,35229.63017642293
20713.065356460094,20713.065356460094,20713.065356460094,35230.287255294454,35230.287255294454,35230.287255294454
20713.0654997229,20713.0654997229,20713.0654997229,35230.95751859874,35230.95751859874,35230.95751859874
20713.065613209044,20713.065613209044,20713.065613209044,35231.64121987476,35231.64121987476,35231.64121987476
20713.065702927877,20713.065702927877,20713.065702927877,35232.338617114794,35232.338617114794,35232.338617114794
20713.06577371526,20713.06577371526,20713.06577371526,35233.04997282561,35233.04997282561,35233.04997282561
20713.0658294543,20713.0658294543,20713.0658294543,35233.775554089945,35233.775554089945,35233.775554089945
20713.06587325635,20713.06587325635,20713.06587325635,35234.51563262793,35234.51563262793,35234.51563262793
20713.065907609056,20713.065907609056,20713.065907609056,35235.27048485852,35235.27048485852,35235.27048485852
20713.065934497074,20713.065934497074,20713.065934497074,35236.04039196094,35236.04039196094,35236.04039196094
20713.0659555004,20713.0659555004,20713.0659555004,35236.82563993602,35236.82563993602,35236.82563993602
20713.06597187417,20713.06597187417,20713.06597187417,35237.626519667356,35237.626519667356,35237.626519667356
20713.06598461333,20713.06598461333,20713.06598461333,35238.44332698245,35238.44332698245,35238.44332698245
20713.06599450488,20713.06599450488,20713.06599450488,35239.27636271337,35239.27636271337,35239.27636271337
20713.066002170002,20713.066002170002,20713.066002170002,35240.125932757306,35240.125932757306,35240.125932757306
20713.06600809797,20713.06600809797,20713.06600809797,35240.99234813657,35240.99234813657,35240.99234813657
20713.066012673306,20713.066012673306,20713.066012673306,35241.8759250584,35241.8759250584,35241.8759250584
20713.0660161976,20713.0660161976,20713.0660161976,35242.776984973985,35242.776984973985,35242.776984973985
20713.066018906877,20713.066018906877,20713.066018906877,35243.69585463714,35243.69585463714,35243.69585463714
20713.066020985447,20713.066020985447,20713.066020985447,35244.63286616212,35244.63286616212,35244.63286616212
20713.066022576953,20713.066022576953,20713.066022576953,35245.58835708082,35245.58835708082,35245.58835708082
20713.066023793093,20713.066023793093,20713.066023793093,35246.562670399115,35246.562670399115,35246.562670399115
20713.06602472054,20713.06602472054,20713.06602472054,35247.55615465232,35247.55615465232,35247.55615465232
20713.066025426415,20713.066025426415,20713.066025426415,35248.5691639594,35248.5691639594,35248.5691639594
20713.066025962577,20713.066025962577,20713.066025962577,35249.60205807646,35249.60205807646,35249.60205807646
20713.06602636901,20713.06602636901,20713.06602636901,35250.655202448586,35250.655202448586,35250.655202448586
20713.066026676504,20713.066026676504,20713.066026676504,35251.72896826065,35251.72896826065,35251.72896826065
20713.066026908662,20713.066026908662,20713.066026908662,35252.82373248656,35252.82373248656,35252.82373248656
20713.0660270836,20713.0660270836,20713.0660270836,35253.93987793687,35253.93987793687,35253.93987793687
20713.066027215158,20713.066027215158,20713.066027215158,35255.07779330481,35255.07779330481,35255.07779330481
20713.066027313896,20713.066027313896,20713.066027313896,35256.2378732104,35256.2378732104,35256.2378732104
20713.06602738785,20713.06602738785,20713.06602738785,35257.42051824253,35257.42051824253,35257.42051824253
20713.06602744313,20713.06602744313,20713.06602744313,35258.62613499912,35258.62613499912,35258.62613499912
20713.06602748437,20713.06602748437,20713.06602748437,35259.85513612481,35259.85513612481,35259.85513612481
20713.066027515077,20713.066027515077,20713.066027515077,35261.10794034631,35261.10794034631,35261.10794034631
20713.06602753789,20713.06602753789,20713.06602753789,35262.38497250502,35262.38497250502,35262.38497250502
20713.06602755481,20713.06602755481,20713.06602755481,35263.68666358715,35263.68666358715,35263.68666358715
20713.066027567333,20713.066027567333,20713.066027567333,35265.01345075054,35265.01345075054,35265.01345075054
20713.06602757658,20713.06602757658,20713.06602757658,35266.36577734858,35266.36577734858,35266.36577734858
20713.066027583398,20713.066027583398,20713.066027583398,35267.74409295072,35267.74409295072,35267.74409295072
20713.06602758841,20713.06602758841,20713.06602758841,35269.14885335923,35269.14885335923,35269.14885335923
20713.066027592096,20713.066027592096,20713.066027592096,35270.58052062254,35270.58052062254,35270.58052062254
20713.066027594792,20713.066027594792,20713.066027594792,35272.039563044316,35272.039563044316,35272.039563044316
20713.066027596764,20713.066027596764,20713.066027596764,35273.52645518822,35273.52645518822,35273.52645518822
20713.066027598205,20713.066027598205,20713.066027598205,35275.04167787863,35275.04167787863,35275.04167787863
20713.066027599252,20713.066027599252,20713.066027599252,35276.585718196,35276.585718196,35276.585718196
20713.066027600013,20713.066027600013,20713.066027600013,35278.15906946777,35278.15906946777,35278.15906946777
20713.06602760057,20713.06602760057,20713.06602760057,35279.76223125357,35279.76223125357,35279.76223125357
20713.06602760097,20713.06602760097,20713.06602760097,35281.39570932514,35281.39570932514,35281.39570932514
20713.066027601257,20713.066027601257,20713.066027601257,35283.06001564009,35283.06001564009,35283.06001564009
20713.066027601468,20713.066027601468,20713.066027601468,35284.755668309816,35284.755668309816,35284.755668309816
20713.066027601617,20713.066027601617,20713.066027601617,35286.48319156039,35286.48319156039,35286.48319156039
20713.066027601722,20713.066027601722,20713.066027601722,35288.2431156872,35288.2431156872,35288.2431156872
20713.066027601802,20713.066027601802,20713.066027601802,35290.035977001695,35290.035977001695,35290.035977001695
20713.066027601857,20713.066027601857,20713.066027601857,35291.862317771105,35291.862317771105,35291.862317771105
20713.066027601897,20713.066027601897,20713.066027601897,35293.72268614979,35293.72268614979,35293.72268614979
20713.066027601926,20713.066027601926,20713.066027601926,35295.617636102375,35295.617636102375,35295.617636102375
20713.066027601944,20713.066027601944,20713.066027601944,35297.54772731806,35297.54772731806,35297.54772731806
20713.06602760196,20713.06602760196,20713.06602760196,35299.51352511565,35299.51352511565,35299.51352511565
20713.06602760197,20713.06602760197,20713.06602760197,35301.51560033894,35301.51560033894,35301.51560033894
20713.066027601977,20713.066027601977,20713.066027601977,35303.554529241905,35303.554529241905,35303.554529241905
20713.066027601977,20713.066027601977,20713.066027601977,35305.630893363246,35305.630893363246,35305.630893363246
20713.06602760198,20713.06602760198,20713.06602760198,35307.745279389834,35307.745279389834,35307.745279389834
20713.066027601984,20713.066027601984,20713.066027601984,35309.898279008405,35309.898279008405,35309.898279008405
20713.066027601988,20713.066027601988,20713.066027601988,35312.090488745096,35312.090488745096,35312.090488745096
20713.066027601988,20713.066027601988,20713.066027601988,35314.32250979222,35314.32250979222,35314.32250979222
20713.066027601988,20713.066027601988,20713.066027601988,35316.59494782147,35316.59494782147,35316.59494782147
20713.066027601988,20713.066027601988,20713.066027601988,35318.908412783385,35318.908412783385,35318.908412783385
20713.066027601988,20713.066027601988,20713.066027601988,35321.26351869216,35321.26351869216,35321.26351869216
20713.06602760199,20713.06602760199,20713.06602760199,35323.660883394965,35323.660883394965,35323.660883394965
20713.06602760199,20713.06602760199,20713.06602760199,35326.10112832563,35326.10112832563,35326.10112832563
20713.06602760199,20713.06602760199,20713.06602760199,35328.58487824145,35328.58487824145,35328.58487824145
20713.06602760199,20713.06602760199,20713.06602760199,35331.11276094266,35331.11276094266,35331.11276094266
20713.06602760199,20713.06602760199,20713.06602760199,35333.685406973884,35333.685406973884,35333.685406973884
20713.06602760199,20713.06602760199,20713.06602760199,35336.30344930647,35336.3034493065,35336.30344930647
20713.06602760199,20713.06602760199,20713.06602760199,35338.96752300136,35338.967523001375,35338.96752300136
20713.06602760199,20713.06602760199,20713.06602760199,35341.67826485104,35341.67826485104,35341.67826485104
20713.06602760199,20713.06602760199,20713.06602760199,35344.43631300043,35344.43631300043,35344.43631300043
20713.06602760199,20713.06602760199,20713.06602760199,35347.242306545195,35347.242306545195,35347.24230654521
20713.06602760199,20713.06602760199,20713.06602760199,35350.096885106934,35350.096885106934,35350.096885106934
20713.06602760199,20713.06602760199,20713.06602760199,35353.000688383974,35353.000688383974,35353.000688383974
20713.06602760199,20713.06602760199,20713.06602760199,35355.9543556773,35355.9543556773,35355.9543556773
20713.06602760199,20713.06602760199,20713.06602760199,35358.958525389855,35358.958525389855,35358.958525389855
20713.06602760199,20713.06602760199,20713.06602760199,35362.01383449888,35362.01383449888,35362.01383449888
20713.06602760199,20713.06602760199,20713.06602760199,35365.12091799972,35365.12091799972,35365.12091799972
20713.06602760199,20713.06602760199,20713.06602760199,35368.28040832018,35368.28040832018,35368.28040832018
20713.06602760199,20713.06602760199,20713.06602760199,35371.492934704125,35371.492934704125,35371.492934704125
20713.06602760199,20713.06602760199,20713.06602760199,35374.75912256353,35374.75912256353,35374.75912256353
20713.06602760199,20713.06602760199,20713.06602760199,35378.07959279705,35378.07959279705,35378.07959279705
20713.06602760199,20713.06602760199,20713.06602760199,35381.454961074494,35381.454961074494,35381.454961074494
20713.06602760199,20713.06602760199,20713.06602760199,35384.885837085574,35384.885837085574,35384.885837085574
20713.06602760199,20713.06602760199,20713.06602760199,35388.372823751626,35388.372823751626,35388.372823751626
20713.06602760199,20713.06602760199,20713.06602760199,35391.91651639895,35391.91651639895,35391.91651639895
20713.06602760199,20713.06602760199,20713.06602760199,35395.5175018924,35395.5175018924,35395.5175018924
20713.06602760199,20713.06602760199,20713.06602760199,35399.17635772753,35399.17635772753,35399.17635772753
20713.06602760199,20713.06602760199,20713.06602760199,35402.89365108005,35402.89365108005,35402.89365108005
20713.06602760199,20713.06602760199,20713.06602760199,35406.6699378111,35406.6699378111,35406.6699378111
20713.06602760199,20713.06602760199,20713.06602760199,35410.50576142638,35410.50576142638,35410.50576142638
20713.06602760199,20713.06602760199,20713.06602760199,35414.40165198779,35414.40165198779,35414.40165198779
20713.06602760199,20713.06602760199,20713.06602760199,35418.358124976025,35418.358124976025,35418.358124976025
20713.06602760199,20713.06602760199,20713.06602760199,35422.37568010209,35422.37568010209,35422.37568010209
20713.06602760199,20713.06602760199,20713.06602760199,35426.454800066254,35426.454800066254,35426.454800066254
20713.06602760199,20713.06602760199,20713.06602760199,35430.59594926251,35430.59594926251,35430.59594926251
20713.06602760199,20713.06602760199,20713.06602760199,35434.79957242693,35434.79957242693,35434.79957242693
20713.06602760199,20713.06602760199,20713.06602760199,35439.06609322765,35439.06609322765,35439.06609322765
20713.06602760199,20713.06602760199,20713.06602760199,35443.395912795066,35443.395912795066,35443.395912795066
20713.06602760199,20713.06602760199,20713.06602760199,35447.789408189965,35447.789408189965,35447.789408189965
20713.06602760199,20713.06602760199,20713.06602760199,35452.246930807734,35452.246930807734,35452.246930807734
20713.06602760199,20713.06602760199,20713.06602760199,35456.76880471669,35456.76880471669,35456.76880471669
20713.06602760199,20713.06602760199,20713.06602760199,35461.35532492835,35461.35532492835,35461.35532492835
20713.06602760199,20713.06602760199,20713.06602760199,35466.0067555978,35466.0067555978,35466.0067555978
20713.06602760199,20713.06602760199,20713.06602760199,35470.72332815185,35470.72332815185,35470.72332815185
20713.06602760199,20713.06602760199,20713.06602760199,35475.50523934285,35475.50523934285,35475.50523934285
20713.06602760199,20713.06602760199,20713.06602760199,35480.35264922626,35480.35264922626,35480.35264922626
20713.06602760199,20713.06602760199,20713.06602760199,35485.26567905965,35485.26567905965,35485.26567905965
20713.06602760199,20713.06602760199,20713.06602760199,35490.244409120816,35490.244409120816,35490.244409120816
20713.06602760199,20713.06602760199,20713.06602760199,35495.28887644307,35495.28887644307,35495.28887644307
20713.06602760199,20713.06602760199,20713.06602760199,35500.39907246531,35500.39907246531,35500.39907246531
20713.06602760199,20713.06602760199,20713.06602760199,35505.57494059494,35505.57494059494,35505.57494059494
20713.06602760199,20713.06602760199,20713.06602760199,35510.81637368084,35510.81637368084,35510.81637368084
20713.06602760199,20713.06602760199,20713.06602760199,35516.123211395054,35516.123211395054,35516.123211395054
20713.06602760199,20713.06602760199,20713.06602760199,35521.49523752011,35521.49523752011,35521.49523752011
20713.06602760199,20713.06602760199,20713.06602760199,35526.93217714058,35526.93217714058,35526.93217714058
20713.06602760199,20713.06602760199,20713.06602760199,35532.433693736166,35532.433693736166,35532.433693736166
20713.06602760199,20713.06602760199,20713.06602760199,35537.99938617449,35537.99938617449,35537.99938617449
20713.06602760199,20713.06602760199,20713.06602760199,35543.62878560163,35543.62878560163,35543.62878560163
20713.06602760199,20713.06602760199,20713.06602760199,35549.32135222789,35549.32135222789,35549.32135222789
20713.06602760199,20713.06602760199,20713.06602760199,35555.076472007655,35555.076472007655,35555.076472007655
20713.06602760199,20713.06602760199,20713.06602760199,35560.89345321071,35560.89345321071,35560.89345321071
20713.06602760199,20713.06602760199,20713.06602760199,35566.771522883624,35566.771522883624,35566.771522883624
20713.06602760199,20713.06602760199,20713.06602760199,35572.70982319943,35572.70982319943,35572.70982319943
20713.06602760199,20713.06602760199,20713.06602760199,35578.70740769422,35578.70740769422,35578.70740769422
20713.06602760199,20713.06602760199,20713.06602760199,35584.76323738874,35584.76323738874,35584.76323738874
20713.06602760199,20713.06602760199,20713.06602760199,35590.8761767942,35590.8761767942,35590.8761767942
20713.06602760199,20713.06602760199,20713.06602760199,35597.04498980092,35597.04498980092,35597.04498980092
20713.06602760199,20713.06602760199,20713.06602760199,35603.26833544879,35603.26833544879,35603.26833544879
20713.06602760199,20713.06602760199,20713.06602760199,35609.54476357898,35609.54476357898,35609.54476357898
20713.06602760199,20713.06602760199,20713.06602760199,35615.87271036617,35615.87271036617,35615.87271036617
20713.06602760199,20713.06602760199,20713.06602760199,35622.25049373113,35622.25049373113,35622.25049373113
20713.06602760199,20713.06602760199,20713.06602760199,35628.676308633556,35628.676308633556,35628.676308633556
20713.06602760199,20713.06602760199,20713.06602760199,35635.14822224539,35635.14822224539,35635.14822224539
20713.06602760199,20713.06602760199,20713.06602760199,35641.66416900535,35641.66416900535,35641.66416900535
20713.06602760199,20713.06602760199,20713.06602760199,35648.22194555522,35648.22194555522,35648.22194555522
20713.06602760199,20713.06602760199,20713.06602760199,35654.81920555973,35654.81920555973,35654.81920555973
20713.06602760199,20713.06602760199,20713.06602760199,35661.45345441129,35661.45345441129,35661.45345441129
20713.06602760199,20713.06602760199,20713.06602760199,35668.12204382167,35668.12204382167,35668.12204382167
20713.06602760199,20713.06602760199,20713.06602760199,35674.8221663037,35674.8221663037,35674.8221663037
20713.06602760199,20713.06602760199,20713.06602760199,35681.55084954566,35681.55084954566,35681.55084954566
20713.06602760199,20713.06602760199,20713.06602760199,35688.30495068205,35688.30495068205,35688.30495068205
20713.06602760199,20713.06602760199,20713.06602760199,35695.081150465325,35695.081150465325,35695.081150465325
20713.06602760199,20713.06602760199,20713.06602760199,35701.8759473432,35701.8759473432,35701.8759473432
20713.06602760199,20713.06602760199,20713.06602760199,35708.68565144697,35708.68565144697,35708.68565144697
20713.06602760199,20713.06602760199,20713.06602760199,35715.50637849755,35715.50637849755,35715.50637849755
20713.06602760199,20713.06602760199,20713.06602760199,35722.334043635914,35722.334043635914,35722.334043635914
20713.06602760199,20713.06602760199,20713.06602760199,35729.16435518586,35729.16435518586,35729.16435518586
20713.06602760199,20713.06602760199,20713.06602760199,35735.99280835806,35735.99280835806,35735.99280835806
20713.06602760199,20713.06602760199,20713.06602760199,35742.81467890474,35742.81467890474,35742.81467890474
20713.06602760199,20713.06602760199,20713.06602760199,35749.625016735874,35749.625016735874,35749.625016735874
20713.06602760199,20713.06602760199,20713.06602760199,35756.41863950861,35756.41863950861,35756.41863950861
20713.06602760199,20713.06602760199,20713.06602760199,35763.19012620227,35763.19012620227,35763.19012620227
20713.06602760199,20713.06602760199,20713.06602760199,35769.93381069356,35769.93381069356,35769.93381069356
20713.06602760199,20713.06602760199,20713.06602760199,35776.64377534641,35776.64377534641,35776.64377534641
20713.06602760199,20713.06602760199,20713.06602760199,35783.31384463347,35783.31384463347,35783.31384463347
20713.06602760199,20713.06602760199,20713.06602760199,35789.937578806486,35789.937578806486,35789.937578806486
20713.06602760199,20713.06602760199,20713.06602760199,35796.50826763525,35796.50826763525,35796.50826763525
20713.06602760199,20713.06602760199,20713.06602760199,35803.01892423515,35803.01892423515,35803.01892423515
20713.06602760199,20713.06602760199,20713.06602760199,35809.46227900607,35809.46227900607,35809.46227900607
20713.06602760199,20713.06602760199,20713.06602760199,35815.8307737059,35815.8307737059,35815.8307737059
20713.06602760199,20713.06602760199,20713.06602760199,35822.11655568423,35822.11655568423,35822.11655568423
20713.06602760199,20713.06602760199,20713.06602760199,35828.31147230327,35828.31147230327,35828.31147230327
20713.06602760199,20713.06602760199,20713.06602760199,35834.407065574895,35834.407065574895,35834.407065574895
20713.06602760199,20713.06602760199,20713.06602760199,35840.394567044255,35840.394567044255,35840.394567044255
20713.06602760199,20713.06602760199,20713.06602760199,35846.264892952735,35846.264892952735,35846.264892952735
20713.06602760199,20713.06602760199,20713.06602760199,35852.00863971435,35852.00863971435,35852.00863971435
20713.06602760199,20713.06602760199,20713.06602760199,35857.61607974224,35857.61607974224,35857.61607974224
20713.06602760199,20713.06602760199,20713.06602760199,35863.07715766331,35863.07715766331,35863.07715766331
